DQ_pct_X,TBZ_pct_Y,THI_pct_Z,correct_fraction_pls_Z2,data_density_alpha
26,36,38,0.1494,0.9665
26,37,37,0.1518,0.9671
26,38,36,0.1544,0.9665
26,39,35,0.1572,0.9647
26,40,34,0.1602,0.9616
26,41,33,0.1635,0.9572
26,42,32,0.1669,0.9517
26,43,31,0.1704,0.9449
26,44,30,0.1742,0.9369
26,45,29,0.1780,0.9276
26,46,28,0.1820,0.9172
26,47,27,0.1861,0.9055
26,48,26,0.1902,0.8927
26,49,25,0.1943,0.8788
26,50,24,0.1985,0.8636
26,51,23,0.2026,0.8474
26,52,22,0.2067,0.8301
26,53,21,0.2107,0.8117
26,54,20,0.2145,0.7923
26,55,19,0.2182,0.7720
26,56,18,0.2218,0.7507
26,57,17,0.2252,0.7286
26,58,16,0.2283,0.7057
26,59,15,0.2313,0.6821
26,60,14,0.2340,0.6579
26,61,13,0.2365,0.6331
26,62,12,0.2387,0.6078
26,63,11,0.2406,0.5822
26,64,10,0.2423,0.5563
26,65,9,0.2437,0.5302
26,66,8,0.2448,0.5040
26,67,7,0.2456,0.4779
26,68,6,0.2462,0.4519
26,69,5,0.2465,0.4261
26,70,4,0.2465,0.4007
26,71,3,0.2463,0.3757
26,72,2,0.2459,0.3512
26,73,1,0.2452,0.3273
26,74,0,0.2442,0.3041
27,0,73,0.0757,0.3125
27,1,72,0.0789,0.3361
27,2,71,0.0822,0.3603
27,3,70,0.0854,0.3852
27,4,69,0.0887,0.4105
27,5,68,0.0919,0.4363
27,6,67,0.0951,0.4624
27,7,66,0.0982,0.4888
27,8,65,0.1012,0.5152
27,9,64,0.1042,0.5417
27,10,63,0.1071,0.5680
27,11,62,0.1099,0.5942
27,12,61,0.1126,0.6201
27,13,60,0.1151,0.6455
27,14,59,0.1176,0.6705
27,15,58,0.1199,0.6949
27,16,57,0.1220,0.7187
27,17,56,0.1240,0.7417
27,18,55,0.1259,0.7639
27,19,54,0.1277,0.7852
27,20,53,0.1293,0.8056
27,21,52,0.1309,0.8250
27,22,51,0.1323,0.8433
27,23,50,0.1336,0.8606
27,24,49,0.1349,0.8767
27,25,48,0.1362,0.8917
27,26,47,0.1374,0.9055
27,27,46,0.1386,0.9182
27,28,45,0.1399,0.9296
27,29,44,0.1412,0.9397
27,30,43,0.1426,0.9487
27,31,42,0.1442,0.9563
27,32,41,0.1458,0.9627
27,33,40,0.1476,0.9678
27,34,39,0.1495,0.9717
27,35,38,0.1517,0.9743
27,36,37,0.1540,0.9755
27,37,36,0.1566,0.9755
27,38,35,0.1593,0.9743
27,39,34,0.1623,0.9717
27,40,33,0.1654,0.9678
27,41,32,0.1688,0.9627
27,42,31,0.1723,0.9563
27,43,30,0.1760,0.9487
27,44,29,0.1799,0.9397
27,45,28,0.1839,0.9296
27,46,27,0.1880,0.9182
27,47,26,0.1922,0.9055
27,48,25,0.1964,0.8917
27,49,24,0.2006,0.8767
27,50,23,0.2049,0.8606
27,51,22,0.2091,0.8433
27,52,21,0.2132,0.8250
27,53,20,0.2173,0.8056
27,54,19,0.2212,0.7852
27,55,18,0.2249,0.7639
27,56,17,0.2285,0.7417
27,57,16,0.2319,0.7187
27,58,15,0.2351,0.6949
27,59,14,0.2381,0.6705
27,60,13,0.2409,0.6455
27,61,12,0.2433,0.6201
27,62,11,0.2455,0.5942
27,63,10,0.2475,0.5680
27,64,9,0.2492,0.5417
27,65,8,0.2506,0.5152
27,66,7,0.2517,0.4888
27,67,6,0.2526,0.4624
27,68,5,0.2531,0.4363
27,69,4,0.2535,0.4105
27,70,3,0.2535,0.3852
27,71,2,0.2533,0.3603
27,72,1,0.2529,0.3361
27,73,0,0.2522,0.3125
28,0,72,0.0807,0.3204
28,1,71,0.0840,0.3444
28,2,70,0.0873,0.3690
28,3,69,0.0906,0.3942
28,4,68,0.0938,0.4199
28,5,67,0.0971,0.4460
28,6,66,0.1003,0.4724
28,7,65,0.1034,0.4991
28,8,64,0.1064,0.5258
28,9,63,0.1093,0.5525
28,10,62,0.1122,0.5791
28,11,61,0.1149,0.6055
28,12,60,0.1175,0.6316
28,13,59,0.1200,0.6572
28,14,58,0.1224,0.6824
28,15,57,0.1246,0.7069
28,16,56,0.1266,0.7308
28,17,55,0.1286,0.7539
28,18,54,0.1304,0.7761
28,19,53,0.1320,0.7975
28,20,52,0.1336,0.8179
28,21,51,0.1350,0.8372
28,22,50,0.1364,0.8555
28,23,49,0.1377,0.8727
28,24,48,0.1389,0.8887
28,25,47,0.1402,0.9036
28,26,46,0.1414,0.9172
28,27,45,0.1426,0.9296
28,28,44,0.1439,0.9407
28,29,43,0.1452,0.9506
28,30,42,0.1467,0.9591
28,31,41,0.1483,0.9664
28,32,40,0.1500,0.9723
28,33,39,0.1519,0.9770
28,34,38,0.1539,0.9803
28,35,37,0.1562,0.9823
28,36,36,0.1586,0.9829
28,37,35,0.1613,0.9823
28,38,34,0.1642,0.9803
28,39,33,0.1673,0.9770
28,40,32,0.1706,0.9723
28,41,31,0.1741,0.9664
28,42,30,0.1778,0.9591
28,43,29,0.1816,0.9506
28,44,28,0.1856,0.9407
28,45,27,0.1897,0.9296
28,46,26,0.1939,0.9172
28,47,25,0.1982,0.9036
28,48,24,0.2026,0.8887
28,49,23,0.2069,0.8727
28,50,22,0.2112,0.8555
28,51,21,0.2155,0.8372
28,52,20,0.2197,0.8179
28,53,19,0.2238,0.7975
28,54,18,0.2277,0.7761
28,55,17,0.2316,0.7539
28,56,16,0.2352,0.7308
28,57,15,0.2386,0.7069
28,58,14,0.2419,0.6824
28,59,13,0.2449,0.6572
28,60,12,0.2476,0.6316
28,61,11,0.2501,0.6055
28,62,10,0.2523,0.5791
28,63,9,0.2543,0.5525
28,64,8,0.2560,0.5258
28,65,7,0.2574,0.4991
28,66,6,0.2586,0.4724
28,67,5,0.2594,0.4460
28,68,4,0.2600,0.4199
28,69,3,0.2603,0.3942
28,70,2,0.2604,0.3690
28,71,1,0.2602,0.3444
28,72,0,0.2598,0.3204
29,0,71,0.0858,0.3280
29,1,70,0.0891,0.3523
29,2,69,0.0925,0.3773
29,3,68,0.0958,0.4028
29,4,67,0.0991,0.4288
29,5,66,0.1023,0.4552
29,6,65,0.1055,0.4819
29,7,64,0.1086,0.5088
29,8,63,0.1116,0.5357
29,9,62,0.1145,0.5627
29,10,61,0.1173,0.5895
29,11,60,0.1199,0.6161
29,12,59,0.1224,0.6423
29,13,58,0.1248,0.6681
29,14,57,0.1271,0.6934
29,15,56,0.1292,0.7181
29,16,55,0.1312,0.7420
29,17,54,0.1330,0.7652
29,18,53,0.1347,0.7874
29,19,52,0.1363,0.8088
29,20,51,0.1377,0.8292
29,21,50,0.1391,0.8485
29,22,49,0.1404,0.8667
29,23,48,0.1417,0.8837
29,24,47,0.1429,0.8996
29,25,46,0.1440,0.9142
29,26,45,0.1452,0.9276
29,27,44,0.1465,0.9397
29,28,43,0.1478,0.9506
29,29,42,0.1492,0.9601
29,30,41,0.1507,0.9682
29,31,40,0.1523,0.9750
29,32,39,0.1541,0.9805
29,33,38,0.1561,0.9846
29,34,37,0.1583,0.9874
29,35,36,0.1606,0.9887
29,36,35,0.1632,0.9887
29,37,34,0.1660,0.9874
29,38,33,0.1691,0.9846
29,39,32,0.1723,0.9805
29,40,31,0.1757,0.9750
29,41,30,0.1794,0.9682
29,42,29,0.1832,0.9601
29,43,28,0.1872,0.9506
29,44,27,0.1913,0.9397
29,45,26,0.1955,0.9276
29,46,25,0.1999,0.9142
29,47,24,0.2042,0.8996
29,48,23,0.2087,0.8837
29,49,22,0.2131,0.8667
29,50,21,0.2175,0.8485
29,51,20,0.2218,0.8292
29,52,19,0.2261,0.8088
29,53,18,0.2302,0.7874
29,54,17,0.2342,0.7652
29,55,16,0.2381,0.7420
29,56,15,0.2417,0.7181
29,57,14,0.2452,0.6934
29,58,13,0.2485,0.6681
29,59,12,0.2515,0.6423
29,60,11,0.2542,0.6161
29,61,10,0.2568,0.5895
29,62,9,0.2590,0.5627
29,63,8,0.2610,0.5357
29,64,7,0.2627,0.5088
29,65,6,0.2641,0.4819
29,66,5,0.2653,0.4552
29,67,4,0.2662,0.4288
29,68,3,0.2668,0.4028
29,69,2,0.2672,0.3773
29,70,1,0.2672,0.3523
29,71,0,0.2671,0.3280
30,0,70,0.0910,0.3352
30,1,69,0.0944,0.3598
30,2,68,0.0978,0.3851
30,3,67,0.1011,0.4109
30,4,66,0.1044,0.4372
30,5,65,0.1076,0.4638
30,6,64,0.1108,0.4908
30,7,63,0.1138,0.5179
30,8,62,0.1167,0.5451
30,9,61,0.1196,0.5722
30,10,60,0.1223,0.5992
30,11,59,0.1249,0.6260
30,12,58,0.1273,0.6524
30,13,57,0.1296,0.6783
30,14,56,0.1317,0.7037
30,15,55,0.1337,0.7284
30,16,54,0.1356,0.7524
30,17,53,0.1373,0.7756
30,18,52,0.1389,0.7979
30,19,51,0.1404,0.8192
30,20,50,0.1418,0.8395
30,21,49,0.1431,0.8587
30,22,48,0.1443,0.8768
30,23,47,0.1455,0.8937
30,24,46,0.1467,0.9093
30,25,45,0.1478,0.9237
30,26,44,0.1490,0.9369
30,27,43,0.1503,0.9487
30,28,42,0.1516,0.9591
30,29,41,0.1531,0.9682
30,30,40,0.1546,0.9759
30,31,39,0.1563,0.9823
30,32,38,0.1582,0.9872
30,33,37,0.1603,0.9908
30,34,36,0.1626,0.9929
30,35,35,0.1651,0.9936
30,36,34,0.1678,0.9929
30,37,33,0.1707,0.9908
30,38,32,0.1739,0.9872
30,39,31,0.1773,0.9823
30,40,30,0.1809,0.9759
30,41,29,0.1846,0.9682
30,42,28,0.1886,0.9591
30,43,27,0.1927,0.9487
30,44,26,0.1969,0.9369
30,45,25,0.2013,0.9237
30,46,24,0.2057,0.9093
30,47,23,0.2102,0.8937
30,48,22,0.2147,0.8768
30,49,21,0.2192,0.8587
30,50,20,0.2236,0.8395
30,51,19,0.2280,0.8192
30,52,18,0.2323,0.7979
30,53,17,0.2365,0.7756
30,54,16,0.2406,0.7524
30,55,15,0.2445,0.7284
30,56,14,0.2482,0.7037
30,57,13,0.2517,0.6783
30,58,12,0.2549,0.6524
30,59,11,0.2580,0.6260
30,60,10,0.2608,0.5992
30,61,9,0.2633,0.5722
30,62,8,0.2656,0.5451
30,63,7,0.2676,0.5179
30,64,6,0.2693,0.4908
30,65,5,0.2708,0.4638
30,66,4,0.2719,0.4372
30,67,3,0.2728,0.4109
30,68,2,0.2735,0.3851
30,69,1,0.2739,0.3598
30,70,0,0.2740,0.3352
31,0,69,0.0964,0.3421
31,1,68,0.0998,0.3669
31,2,67,0.1032,0.3924
31,3,66,0.1065,0.4185
31,4,65,0.1097,0.4450
31,5,64,0.1129,0.4719
31,6,63,0.1160,0.4991
31,7,62,0.1190,0.5264
31,8,61,0.1219,0.5538
31,9,60,0.1246,0.5811
31,10,59,0.1272,0.6083
31,11,58,0.1297,0.6352
31,12,57,0.1320,0.6617
31,13,56,0.1342,0.6877
31,14,55,0.1363,0.7131
31,15,54,0.1382,0.7379
31,16,53,0.1399,0.7619
31,17,52,0.1415,0.7851
31,18,51,0.1430,0.8073
31,19,50,0.1444,0.8286
31,20,49,0.1457,0.8488
31,21,48,0.1469,0.8679
31,22,47,0.1481,0.8858
31,23,46,0.1493,0.9025
31,24,45,0.1504,0.9179
31,25,44,0.1515,0.9321
31,26,43,0.1527,0.9449
31,27,42,0.1540,0.9563
31,28,41,0.1554,0.9664
31,29,40,0.1569,0.9750
31,30,39,0.1585,0.9823
31,31,38,0.1603,0.9881
31,32,37,0.1623,0.9925
31,33,36,0.1645,0.9954
31,34,35,0.1669,0.9968
31,35,34,0.1695,0.9968
31,36,33,0.1724,0.9954
31,37,32,0.1754,0.9925
31,38,31,0.1787,0.9881
31,39,30,0.1822,0.9823
31,40,29,0.1860,0.9750
31,41,28,0.1899,0.9664
31,42,27,0.1939,0.9563
31,43,26,0.1981,0.9449
31,44,25,0.2025,0.9321
31,45,24,0.2069,0.9179
31,46,23,0.2115,0.9025
31,47,22,0.2160,0.8858
31,48,21,0.2206,0.8679
31,49,20,0.2252,0.8488
31,50,19,0.2297,0.8286
31,51,18,0.2341,0.8073
31,52,17,0.2385,0.7851
31,53,16,0.2427,0.7619
31,54,15,0.2468,0.7379
31,55,14,0.2507,0.7131
31,56,13,0.2544,0.6877
31,57,12,0.2580,0.6617
31,58,11,0.2612,0.6352
31,59,10,0.2643,0.6083
31,60,9,0.2671,0.5811
31,61,8,0.2697,0.5538
31,62,7,0.2720,0.5264
31,63,6,0.2740,0.4991
31,64,5,0.2757,0.4719
31,65,4,0.2772,0.4450
31,66,3,0.2784,0.4185
31,67,2,0.2794,0.3924
31,68,1,0.2800,0.3669
31,69,0,0.2804,0.3421
32,0,68,0.1018,0.3485
32,1,67,0.1052,0.3736
32,2,66,0.1086,0.3994
32,3,65,0.1119,0.4257
32,4,64,0.1151,0.4524
32,5,63,0.1182,0.4795
32,6,62,0.1212,0.5069
32,7,61,0.1241,0.5344
32,8,60,0.1269,0.5619
32,9,59,0.1296,0.5894
32,10,58,0.1321,0.6167
32,11,57,0.1345,0.6437
32,12,56,0.1367,0.6703
32,13,55,0.1387,0.6963
32,14,54,0.1407,0.7218
32,15,53,0.1424,0.7466
32,16,52,0.1441,0.7706
32,17,51,0.1456,0.7937
32,18,50,0.1470,0.8159
32,19,49,0.1483,0.8371
32,20,48,0.1495,0.8572
32,21,47,0.1507,0.8761
32,22,46,0.1518,0.8938
32,23,45,0.1529,0.9102
32,24,44,0.1540,0.9254
32,25,43,0.1551,0.9392
32,26,42,0.1564,0.9517
32,27,41,0.1577,0.9627
32,28,40,0.1591,0.9723
32,29,39,0.1606,0.9805
32,30,38,0.1623,0.9872
32,31,37,0.1642,0.9925
32,32,36,0.1663,0.9962
32,33,35,0.1686,0.9985
32,34,34,0.1711,0.9992
32,35,33,0.1739,0.9985
32,36,32,0.1769,0.9962
32,37,31,0.1801,0.9925
32,38,30,0.1835,0.9872
32,39,29,0.1871,0.9805
32,40,28,0.1910,0.9723
32,41,27,0.1950,0.9627
32,42,26,0.1992,0.9517
32,43,25,0.2035,0.9392
32,44,24,0.2080,0.9254
32,45,23,0.2125,0.9102
32,46,22,0.2171,0.8938
32,47,21,0.2218,0.8761
32,48,20,0.2264,0.8572
32,49,19,0.2310,0.8371
32,50,18,0.2356,0.8159
32,51,17,0.2401,0.7937
32,52,16,0.2445,0.7706
32,53,15,0.2488,0.7466
32,54,14,0.2529,0.7218
32,55,13,0.2568,0.6963
32,56,12,0.2605,0.6703
32,57,11,0.2641,0.6437
32,58,10,0.2674,0.6167
32,59,9,0.2705,0.5894
32,60,8,0.2733,0.5619
32,61,7,0.2759,0.5344
32,62,6,0.2782,0.5069
32,63,5,0.2802,0.4795
32,64,4,0.2820,0.4524
32,65,3,0.2835,0.4257
32,66,2,0.2848,0.3994
32,67,1,0.2857,0.3736
32,68,0,0.2864,0.3485
33,0,67,0.1073,0.3545
33,1,66,0.1107,0.3799
33,2,65,0.1140,0.4058
33,3,64,0.1172,0.4324
33,4,63,0.1204,0.4593
33,5,62,0.1235,0.4866
33,6,61,0.1264,0.5141
33,7,60,0.1292,0.5418
33,8,59,0.1319,0.5695
33,9,58,0.1344,0.5971
33,10,57,0.1368,0.6244
33,11,56,0.1391,0.6515
33,12,55,0.1412,0.6781
33,13,54,0.1431,0.7042
33,14,53,0.1449,0.7297
33,15,52,0.1466,0.7545
33,16,51,0.1481,0.7785
33,17,50,0.1495,0.8015
33,18,49,0.1508,0.8236
33,19,48,0.1520,0.8446
33,20,47,0.1531,0.8645
33,21,46,0.1542,0.8832
33,22,45,0.1553,0.9007
33,23,44,0.1564,0.9169
33,24,43,0.1575,0.9317
33,25,42,0.1586,0.9452
33,26,41,0.1599,0.9572
33,27,40,0.1612,0.9678
33,28,39,0.1627,0.9770
33,29,38,0.1643,0.9846
33,30,37,0.1661,0.9908
33,31,36,0.1681,0.9954
33,32,35,0.1703,0.9985
33,33,34,0.1727,1.0000
33,34,33,0.1753,1.0000
33,35,32,0.1782,0.9985
33,36,31,0.1813,0.9954
33,37,30,0.1847,0.9908
33,38,29,0.1882,0.9846
33,39,28,0.1920,0.9770
33,40,27,0.1959,0.9678
33,41,26,0.2001,0.9572
33,42,25,0.2044,0.9452
33,43,24,0.2088,0.9317
33,44,23,0.2134,0.9169
33,45,22,0.2180,0.9007
33,46,21,0.2227,0.8832
33,47,20,0.2274,0.8645
33,48,19,0.2321,0.8446
33,49,18,0.2367,0.8236
33,50,17,0.2414,0.8015
33,51,16,0.2459,0.7785
33,52,15,0.2503,0.7545
33,53,14,0.2546,0.7297
33,54,13,0.2587,0.7042
33,55,12,0.2627,0.6781
33,56,11,0.2665,0.6515
33,57,10,0.2700,0.6244
33,58,9,0.2733,0.5971
33,59,8,0.2764,0.5695
33,60,7,0.2793,0.5418
33,61,6,0.2819,0.5141
33,62,5,0.2842,0.4866
33,63,4,0.2863,0.4593
33,64,3,0.2881,0.4324
33,65,2,0.2896,0.4058
33,66,1,0.2909,0.3799
33,67,0,0.2919,0.3545
34,0,66,0.1127,0.3602
34,1,65,0.1161,0.3857
34,2,64,0.1194,0.4119
34,3,63,0.1226,0.4386
34,4,62,0.1256,0.4657
34,5,61,0.1286,0.4932
34,6,60,0.1315,0.5208
34,7,59,0.1342,0.5486
34,8,58,0.1367,0.5764
34,9,57,0.1391,0.6041
34,10,56,0.1414,0.6315
34,11,55,0.1435,0.6586
34,12,54,0.1455,0.6853
34,13,53,0.1473,0.7114
34,14,52,0.1490,0.7369
34,15,51,0.1505,0.7616
34,16,50,0.1519,0.7855
34,17,49,0.1532,0.8084
34,18,48,0.1544,0.8303
34,19,47,0.1555,0.8512
34,20,46,0.1566,0.8709
34,21,45,0.1576,0.8894
34,22,44,0.1587,0.9065
34,23,43,0.1597,0.9224
34,24,42,0.1608,0.9369
34,25,41,0.1620,0.9500
34,26,40,0.1633,0.9616
34,27,39,0.1646,0.9717
34,28,38,0.1662,0.9803
34,29,37,0.1679,0.9874
34,30,36,0.1698,0.9929
34,31,35,0.1719,0.9968
34,32,34,0.1742,0.9992
34,33,33,0.1767,1.0000
34,34,32,0.1795,0.9992
34,35,31,0.1825,0.9968
34,36,30,0.1857,0.9929
34,37,29,0.1892,0.9874
34,38,28,0.1929,0.9803
34,39,27,0.1967,0.9717
34,40,26,0.2008,0.9616
34,41,25,0.2051,0.9500
34,42,24,0.2095,0.9369
34,43,23,0.2140,0.9224
34,44,22,0.2186,0.9065
34,45,21,0.2233,0.8894
34,46,20,0.2281,0.8709
34,47,19,0.2328,0.8512
34,48,18,0.2376,0.8303
34,49,17,0.2423,0.8084
34,50,16,0.2469,0.7855
34,51,15,0.2515,0.7616
34,52,14,0.2560,0.7369
34,53,13,0.2603,0.7114
34,54,12,0.2644,0.6853
34,55,11,0.2684,0.6586
34,56,10,0.2722,0.6315
34,57,9,0.2757,0.6041
34,58,8,0.2791,0.5764
34,59,7,0.2822,0.5486
34,60,6,0.2851,0.5208
34,61,5,0.2877,0.4932
34,62,4,0.2900,0.4657
34,63,3,0.2921,0.4386
34,64,2,0.2940,0.4119
34,65,1,0.2956,0.3857
34,66,0,0.2969,0.3602
35,0,65,0.1182,0.3655
35,1,64,0.1215,0.3912
35,2,63,0.1247,0.4175
35,3,62,0.1278,0.4444
35,4,61,0.1308,0.4716
35,5,60,0.1337,0.4992
35,6,59,0.1364,0.5270
35,7,58,0.1390,0.5549
35,8,57,0.1414,0.5827
35,9,56,0.1437,0.6105
35,10,55,0.1458,0.6379
35,11,54,0.1478,0.6651
35,12,53,0.1496,0.6917
35,13,52,0.1513,0.7178
35,14,51,0.1528,0.7432
35,15,50,0.1542,0.7679
35,16,49,0.1555,0.7916
35,17,48,0.1567,0.8144
35,18,47,0.1578,0.8362
35,19,46,0.1589,0.8568
35,20,45,0.1599,0.8763
35,21,44,0.1609,0.8945
35,22,43,0.1619,0.9113
35,23,42,0.1629,0.9268
35,24,41,0.1640,0.9409
35,25,40,0.1652,0.9535
35,26,39,0.1665,0.9647
35,27,38,0.1680,0.9743
35,28,37,0.1696,0.9823
35,29,36,0.1714,0.9887
35,30,35,0.1734,0.9936
35,31,34,0.1756,0.9968
35,32,33,0.1780,0.9985
35,33,32,0.1806,0.9985
35,34,31,0.1835,0.9968
35,35,30,0.1867,0.9936
35,36,29,0.1900,0.9887
35,37,28,0.1936,0.9823
35,38,27,0.1974,0.9743
35,39,26,0.2014,0.9647
35,40,25,0.2056,0.9535
35,41,24,0.2099,0.9409
35,42,23,0.2144,0.9268
35,43,22,0.2190,0.9113
35,44,21,0.2237,0.8945
35,45,20,0.2285,0.8763
35,46,19,0.2333,0.8568
35,47,18,0.2381,0.8362
35,48,17,0.2429,0.8144
35,49,16,0.2477,0.7916
35,50,15,0.2523,0.7679
35,51,14,0.2569,0.7432
35,52,13,0.2614,0.7178
35,53,12,0.2657,0.6917
35,54,11,0.2699,0.6651
35,55,10,0.2738,0.6379
35,56,9,0.2776,0.6105
35,57,8,0.2812,0.5827
35,58,7,0.2846,0.5549
35,59,6,0.2877,0.5270
35,60,5,0.2906,0.4992
35,61,4,0.2932,0.4716
35,62,3,0.2956,0.4444
35,63,2,0.2978,0.4175
35,64,1,0.2996,0.3912
35,65,0,0.3012,0.3655
36,0,64,0.1236,0.3704
36,1,63,0.1268,0.3962
36,2,62,0.1299,0.4227
36,3,61,0.1329,0.4497
36,4,60,0.1358,0.4771
36,5,59,0.1386,0.5048
36,6,58,0.1412,0.5326
36,7,57,0.1436,0.5606
36,8,56,0.1459,0.5885
36,9,55,0.1480,0.6163
36,10,54,0.1500,0.6437
36,11,53,0.1519,0.6709
36,12,52,0.1535,0.6975
36,13,51,0.1551,0.7235
36,14,50,0.1565,0.7488
36,15,49,0.1578,0.7733
36,16,48,0.1589,0.7969
36,17,47,0.1600,0.8196
36,18,46,0.1611,0.8411
36,19,45,0.1620,0.8615
36,20,44,0.1630,0.8807
36,21,43,0.1640,0.8985
36,22,42,0.1650,0.9151
36,23,41,0.1660,0.9302
36,24,40,0.1671,0.9438
36,25,39,0.1684,0.9559
36,26,38,0.1697,0.9665
36,27,37,0.1712,0.9755
36,28,36,0.1729,0.9829
36,29,35,0.1748,0.9887
36,30,34,0.1769,0.9929
36,31,33,0.1792,0.9954
36,32,32,0.1817,0.9962
36,33,31,0.1845,0.9954
36,34,30,0.1875,0.9929
36,35,29,0.1908,0.9887
36,36,28,0.1942,0.9829
36,37,27,0.1979,0.9755
36,38,26,0.2019,0.9665
36,39,25,0.2060,0.9559
36,40,24,0.2102,0.9438
36,41,23,0.2147,0.9302
36,42,22,0.2193,0.9151
36,43,21,0.2239,0.8985
36,44,20,0.2287,0.8807
36,45,19,0.2335,0.8615
36,46,18,0.2384,0.8411
36,47,17,0.2432,0.8196
36,48,16,0.2480,0.7969
36,49,15,0.2528,0.7733
36,50,14,0.2575,0.7488
36,51,13,0.2621,0.7235
36,52,12,0.2666,0.6975
36,53,11,0.2709,0.6709
36,54,10,0.2751,0.6437
36,55,9,0.2791,0.6163
36,56,8,0.2829,0.5885
36,57,7,0.2865,0.5606
36,58,6,0.2898,0.5326
36,59,5,0.2930,0.5048
36,60,4,0.2959,0.4771
36,61,3,0.2985,0.4497
36,62,2,0.3010,0.4227
36,63,1,0.3031,0.3962
36,64,0,0.3050,0.3704
37,0,63,0.1289,0.3749
37,1,62,0.1320,0.4009
37,2,61,0.1350,0.4275
37,3,60,0.1379,0.4546
37,4,59,0.1407,0.4821
37,5,58,0.1433,0.5098
37,6,57,0.1457,0.5378
37,7,56,0.1480,0.5657
37,8,55,0.1502,0.5937
37,9,54,0.1522,0.6214
37,10,53,0.1540,0.6489
37,11,52,0.1557,0.6760
37,12,51,0.1572,0.7025
37,13,50,0.1586,0.7285
37,14,49,0.1599,0.7536
37,15,48,0.1611,0.7780
37,16,47,0.1621,0.8014
37,17,46,0.1631,0.8238
37,18,45,0.1641,0.8451
37,19,44,0.1650,0.8653
37,20,43,0.1659,0.8841
37,21,42,0.1669,0.9016
37,22,41,0.1679,0.9177
37,23,40,0.1689,0.9324
37,24,39,0.1701,0.9455
37,25,38,0.1714,0.9571
37,26,37,0.1728,0.9671
37,27,36,0.1744,0.9755
37,28,35,0.1761,0.9823
37,29,34,0.1781,0.9874
37,30,33,0.1803,0.9908
37,31,32,0.1827,0.9925
37,32,31,0.1854,0.9925
37,33,30,0.1883,0.9908
37,34,29,0.1914,0.9874
37,35,28,0.1948,0.9823
37,36,27,0.1984,0.9755
37,37,26,0.2022,0.9671
37,38,25,0.2062,0.9571
37,39,24,0.2104,0.9455
37,40,23,0.2148,0.9324
37,41,22,0.2193,0.9177
37,42,21,0.2239,0.9016
37,43,20,0.2287,0.8841
37,44,19,0.2335,0.8653
37,45,18,0.2383,0.8451
37,46,17,0.2432,0.8238
37,47,16,0.2481,0.8014
37,48,15,0.2529,0.7780
37,49,14,0.2577,0.7536
37,50,13,0.2624,0.7285
37,51,12,0.2670,0.7025
37,52,11,0.2715,0.6760
37,53,10,0.2759,0.6489
37,54,9,0.2800,0.6214
37,55,8,0.2840,0.5937
37,56,7,0.2878,0.5657
37,57,6,0.2914,0.5378
37,58,5,0.2948,0.5098
37,59,4,0.2980,0.4821
37,60,3,0.3009,0.4546
37,61,2,0.3036,0.4275
37,62,1,0.3060,0.4009
37,63,0,0.3082,0.3749
38,0,62,0.1340,0.3791
38,1,61,0.1370,0.4052
38,2,60,0.1399,0.4319
38,3,59,0.1427,0.4591
38,4,58,0.1453,0.4866
38,5,57,0.1478,0.5144
38,6,56,0.1501,0.5424
38,7,55,0.1522,0.5704
38,8,54,0.1542,0.5983
38,9,53,0.1560,0.6260
38,10,52,0.1577,0.6534
38,11,51,0.1593,0.6804
38,12,50,0.1607,0.7069
38,13,49,0.1619,0.7327
38,14,48,0.1631,0.7577
38,15,47,0.1641,0.7819
38,16,46,0.1651,0.8051
38,17,45,0.1661,0.8273
38,18,44,0.1669,0.8483
38,19,43,0.1678,0.8681
38,20,42,0.1687,0.8865
38,21,41,0.1696,0.9036
38,22,40,0.1706,0.9193
38,23,39,0.1717,0.9335
38,24,38,0.1729,0.9461
38,25,37,0.1742,0.9571
38,26,36,0.1757,0.9665
38,27,35,0.1774,0.9743
38,28,34,0.1793,0.9803
38,29,33,0.1813,0.9846
38,30,32,0.1836,0.9872
38,31,31,0.1862,0.9881
38,32,30,0.1889,0.9872
38,33,29,0.1920,0.9846
38,34,28,0.1952,0.9803
38,35,27,0.1987,0.9743
38,36,26,0.2024,0.9665
38,37,25,0.2063,0.9571
38,38,24,0.2104,0.9461
38,39,23,0.2147,0.9335
38,40,22,0.2192,0.9193
38,41,21,0.2237,0.9036
38,42,20,0.2284,0.8865
38,43,19,0.2332,0.8681
38,44,18,0.2381,0.8483
38,45,17,0.2430,0.8273
38,46,16,0.2479,0.8051
38,47,15,0.2528,0.7819
38,48,14,0.2576,0.7577
38,49,13,0.2624,0.7327
38,50,12,0.2671,0.7069
38,51,11,0.2717,0.6804
38,52,10,0.2762,0.6534
38,53,9,0.2805,0.6260
38,54,8,0.2847,0.5983
38,55,7,0.2887,0.5704
38,56,6,0.2925,0.5424
38,57,5,0.2961,0.5144
38,58,4,0.2995,0.4866
38,59,3,0.3027,0.4591
38,60,2,0.3056,0.4319
38,61,1,0.3083,0.4052
38,62,0,0.3108,0.3791
39,0,61,0.1390,0.3829
39,1,60,0.1419,0.4091
39,2,59,0.1447,0.4359
39,3,58,0.1473,0.4631
39,4,57,0.1497,0.4907
39,5,56,0.1520,0.5185
39,6,55,0.1542,0.5465
39,7,54,0.1562,0.5745
39,8,53,0.1580,0.6023
39,9,52,0.1597,0.6300
