DQ_pct_X,TBZ_pct_Y,THI_pct_Z,correct_fraction_nnls_Z2,data_density_alpha
18,57,25,0.6971,0.7367
18,58,24,0.6939,0.7217
18,59,23,0.6908,0.7059
18,60,22,0.6879,0.6893
18,61,21,0.6852,0.6718
18,62,20,0.6828,0.6536
18,63,19,0.6806,0.6346
18,64,18,0.6786,0.6150
18,65,17,0.6770,0.5947
18,66,16,0.6757,0.5738
18,67,15,0.6747,0.5524
18,68,14,0.6740,0.5305
18,69,13,0.6737,0.5083
18,70,12,0.6737,0.4859
18,71,11,0.6740,0.4632
18,72,10,0.6746,0.4404
18,73,9,0.6756,0.4176
18,74,8,0.6768,0.3949
18,75,7,0.6784,0.3723
18,76,6,0.6803,0.3500
18,77,5,0.6825,0.3281
18,78,4,0.6850,0.3066
18,79,3,0.6877,0.2856
18,80,2,0.6907,0.2652
18,81,1,0.6939,0.2455
18,82,0,0.6974,0.2264
19,0,81,0.7274,0.2369
19,1,80,0.7297,0.2566
19,2,79,0.7318,0.2770
19,3,78,0.7336,0.2980
19,4,77,0.7353,0.3196
19,5,76,0.7368,0.3417
19,6,75,0.7381,0.3642
19,7,74,0.7393,0.3871
19,8,73,0.7404,0.4102
19,9,72,0.7413,0.4334
19,10,71,0.7420,0.4567
19,11,70,0.7427,0.4800
19,12,69,0.7433,0.5032
19,13,68,0.7439,0.5261
19,14,67,0.7443,0.5487
19,15,66,0.7447,0.5710
19,16,65,0.7451,0.5928
19,17,64,0.7455,0.6140
19,18,63,0.7458,0.6346
19,19,62,0.7461,0.6546
19,20,61,0.7465,0.6738
19,21,60,0.7468,0.6923
19,22,59,0.7472,0.7100
19,23,58,0.7475,0.7268
19,24,57,0.7478,0.7428
19,25,56,0.7482,0.7578
19,26,55,0.7485,0.7720
19,27,54,0.7488,0.7852
19,28,53,0.7490,0.7974
19,29,52,0.7492,0.8088
19,30,51,0.7493,0.8192
19,31,50,0.7493,0.8286
19,32,49,0.7493,0.8371
19,33,48,0.7490,0.8446
19,34,47,0.7487,0.8512
19,35,46,0.7481,0.8568
19,36,45,0.7474,0.8615
19,37,44,0.7464,0.8652
19,38,43,0.7453,0.8680
19,39,42,0.7439,0.8699
19,40,41,0.7423,0.8709
19,41,40,0.7405,0.8709
19,42,39,0.7384,0.8699
19,43,38,0.7361,0.8680
19,44,37,0.7336,0.8652
19,45,36,0.7308,0.8615
19,46,35,0.7279,0.8568
19,47,34,0.7248,0.8512
19,48,33,0.7215,0.8446
19,49,32,0.7181,0.8371
19,50,31,0.7146,0.8286
19,51,30,0.7110,0.8192
19,52,29,0.7073,0.8088
19,53,28,0.7037,0.7974
19,54,27,0.7000,0.7852
19,55,26,0.6964,0.7720
19,56,25,0.6929,0.7578
19,57,24,0.6895,0.7428
19,58,23,0.6863,0.7268
19,59,22,0.6832,0.7100
19,60,21,0.6803,0.6923
19,61,20,0.6776,0.6738
19,62,19,0.6752,0.6546
19,63,18,0.6731,0.6346
19,64,17,0.6712,0.6140
19,65,16,0.6696,0.5928
19,66,15,0.6684,0.5710
19,67,14,0.6674,0.5487
19,68,13,0.6668,0.5261
19,69,12,0.6665,0.5032
19,70,11,0.6666,0.4800
19,71,10,0.6670,0.4567
19,72,9,0.6677,0.4334
19,73,8,0.6687,0.4102
19,74,7,0.6701,0.3871
19,75,6,0.6717,0.3642
19,76,5,0.6737,0.3417
19,77,4,0.6760,0.3196
19,78,3,0.6785,0.2980
19,79,2,0.6813,0.2770
19,80,1,0.6844,0.2566
19,81,0,0.6877,0.2369
20,0,80,0.7313,0.2473
20,1,79,0.7333,0.2675
20,2,78,0.7351,0.2885
20,3,77,0.7367,0.3101
20,4,76,0.7381,0.3323
20,5,75,0.7394,0.3549
20,6,74,0.7405,0.3780
20,7,73,0.7415,0.4014
20,8,72,0.7423,0.4251
20,9,71,0.7430,0.4488
20,10,70,0.7436,0.4726
20,11,69,0.7441,0.4964
20,12,68,0.7445,0.5200
20,13,67,0.7449,0.5433
20,14,66,0.7452,0.5664
20,15,65,0.7455,0.5890
20,16,64,0.7457,0.6111
20,17,63,0.7459,0.6327
20,18,62,0.7461,0.6536
20,19,61,0.7463,0.6738
20,20,60,0.7465,0.6933
20,21,59,0.7467,0.7120
20,22,58,0.7469,0.7299
20,23,57,0.7470,0.7468
20,24,56,0.7472,0.7629
20,25,55,0.7473,0.7781
20,26,54,0.7475,0.7923
20,27,53,0.7475,0.8056
20,28,52,0.7476,0.8178
20,29,51,0.7475,0.8291
20,30,50,0.7474,0.8395
20,31,49,0.7471,0.8488
20,32,48,0.7467,0.8571
20,33,47,0.7462,0.8645
20,34,46,0.7456,0.8709
20,35,45,0.7447,0.8763
20,36,44,0.7437,0.8807
20,37,43,0.7425,0.8841
20,38,42,0.7410,0.8865
20,39,41,0.7393,0.8880
20,40,40,0.7374,0.8885
20,41,39,0.7353,0.8880
20,42,38,0.7330,0.8865
20,43,37,0.7304,0.8841
20,44,36,0.7276,0.8807
20,45,35,0.7246,0.8763
20,46,34,0.7215,0.8709
20,47,33,0.7182,0.8645
20,48,32,0.7147,0.8571
20,49,31,0.7111,0.8488
20,50,30,0.7075,0.8395
20,51,29,0.7037,0.8291
20,52,28,0.7000,0.8178
20,53,27,0.6962,0.8056
20,54,26,0.6925,0.7923
20,55,25,0.6889,0.7781
20,56,24,0.6853,0.7629
20,57,23,0.6819,0.7468
20,58,22,0.6787,0.7299
20,59,21,0.6756,0.7120
20,60,20,0.6727,0.6933
20,61,19,0.6701,0.6738
20,62,18,0.6677,0.6536
20,63,17,0.6656,0.6327
20,64,16,0.6638,0.6111
20,65,15,0.6623,0.5890
20,66,14,0.6611,0.5664
20,67,13,0.6602,0.5433
20,68,12,0.6596,0.5200
20,69,11,0.6594,0.4964
20,70,10,0.6595,0.4726
20,71,9,0.6600,0.4488
20,72,8,0.6607,0.4251
20,73,7,0.6618,0.4014
20,74,6,0.6633,0.3780
20,75,5,0.6650,0.3549
20,76,4,0.6670,0.3323
20,77,3,0.6693,0.3101
20,78,2,0.6719,0.2885
20,79,1,0.6748,0.2675
20,80,0,0.6779,0.2473
21,0,79,0.7348,0.2575
21,1,78,0.7365,0.2783
21,2,77,0.7381,0.2998
21,3,76,0.7394,0.3219
21,4,75,0.7406,0.3446
21,5,74,0.7417,0.3679
21,6,73,0.7426,0.3915
21,7,72,0.7433,0.4154
21,8,71,0.7440,0.4395
21,9,70,0.7445,0.4638
21,10,69,0.7449,0.4880
21,11,68,0.7453,0.5122
21,12,67,0.7455,0.5362
21,13,66,0.7457,0.5600
21,14,65,0.7459,0.5834
21,15,64,0.7460,0.6063
21,16,63,0.7461,0.6288
21,17,62,0.7461,0.6506
21,18,61,0.7462,0.6718
21,19,60,0.7462,0.6923
21,20,59,0.7463,0.7120
21,21,58,0.7463,0.7309
21,22,57,0.7463,0.7489
21,23,56,0.7463,0.7660
21,24,55,0.7463,0.7822
21,25,54,0.7462,0.7974
21,26,53,0.7461,0.8117
21,27,52,0.7460,0.8249
21,28,51,0.7458,0.8372
21,29,50,0.7455,0.8484
21,30,49,0.7451,0.8587
21,31,48,0.7446,0.8679
21,32,47,0.7439,0.8761
21,33,46,0.7431,0.8832
21,34,45,0.7422,0.8893
21,35,44,0.7410,0.8944
21,36,43,0.7397,0.8985
21,37,42,0.7382,0.9016
21,38,41,0.7364,0.9036
21,39,40,0.7345,0.9047
21,40,39,0.7323,0.9047
21,41,38,0.7299,0.9036
21,42,37,0.7273,0.9016
21,43,36,0.7245,0.8985
21,44,35,0.7215,0.8944
21,45,34,0.7183,0.8893
21,46,33,0.7149,0.8832
21,47,32,0.7114,0.8761
21,48,31,0.7078,0.8679
21,49,30,0.7041,0.8587
21,50,29,0.7003,0.8484
21,51,28,0.6965,0.8372
21,52,27,0.6926,0.8249
21,53,26,0.6888,0.8117
21,54,25,0.6851,0.7974
21,55,24,0.6814,0.7822
21,56,23,0.6778,0.7660
21,57,22,0.6744,0.7489
21,58,21,0.6711,0.7309
21,59,20,0.6681,0.7120
21,60,19,0.6652,0.6923
21,61,18,0.6626,0.6718
21,62,17,0.6603,0.6506
21,63,16,0.6582,0.6288
21,64,15,0.6564,0.6063
21,65,14,0.6549,0.5834
21,66,13,0.6538,0.5600
21,67,12,0.6530,0.5362
21,68,11,0.6525,0.5122
21,69,10,0.6523,0.4880
21,70,9,0.6525,0.4638
21,71,8,0.6529,0.4395
21,72,7,0.6538,0.4154
21,73,6,0.6549,0.3915
21,74,5,0.6564,0.3679
21,75,4,0.6582,0.3446
21,76,3,0.6603,0.3219
21,77,2,0.6626,0.2998
21,78,1,0.6653,0.2783
21,79,0,0.6682,0.2575
22,0,78,0.7380,0.2674
22,1,77,0.7395,0.2887
22,2,76,0.7408,0.3107
22,3,75,0.7419,0.3334
22,4,74,0.7429,0.3567
22,5,73,0.7437,0.3804
22,6,72,0.7444,0.4045
22,7,71,0.7449,0.4289
22,8,70,0.7454,0.4535
22,9,69,0.7457,0.4782
22,10,68,0.7460,0.5029
22,11,67,0.7461,0.5275
22,12,66,0.7462,0.5519
22,13,65,0.7463,0.5760
22,14,64,0.7463,0.5997
22,15,63,0.7463,0.6230
22,16,62,0.7462,0.6457
22,17,61,0.7461,0.6679
22,18,60,0.7460,0.6893
22,19,59,0.7459,0.7100
22,20,58,0.7458,0.7299
22,21,57,0.7456,0.7489
22,22,56,0.7454,0.7671
22,23,55,0.7453,0.7843
22,24,54,0.7450,0.8005
22,25,53,0.7448,0.8158
22,26,52,0.7445,0.8301
22,27,51,0.7441,0.8433
22,28,50,0.7437,0.8555
22,29,49,0.7431,0.8666
22,30,48,0.7425,0.8767
22,31,47,0.7417,0.8858
22,32,46,0.7408,0.8938
22,33,45,0.7397,0.9007
22,34,44,0.7385,0.9065
22,35,43,0.7371,0.9113
22,36,42,0.7354,0.9150
22,37,41,0.7336,0.9177
22,38,40,0.7316,0.9193
22,39,39,0.7294,0.9198
22,40,38,0.7270,0.9193
22,41,37,0.7243,0.9177
22,42,36,0.7215,0.9150
22,43,35,0.7184,0.9113
22,44,34,0.7152,0.9065
22,45,33,0.7118,0.9007
22,46,32,0.7083,0.8938
22,47,31,0.7046,0.8858
22,48,30,0.7009,0.8767
22,49,29,0.6970,0.8666
22,50,28,0.6931,0.8555
22,51,27,0.6892,0.8433
22,52,26,0.6853,0.8301
22,53,25,0.6814,0.8158
22,54,24,0.6776,0.8005
22,55,23,0.6739,0.7843
22,56,22,0.6703,0.7671
22,57,21,0.6669,0.7489
22,58,20,0.6636,0.7299
22,59,19,0.6606,0.7100
22,60,18,0.6577,0.6893
22,61,17,0.6552,0.6679
22,62,16,0.6528,0.6457
22,63,15,0.6508,0.6230
22,64,14,0.6491,0.5997
22,65,13,0.6476,0.5760
22,66,12,0.6465,0.5519
22,67,11,0.6457,0.5275
22,68,10,0.6453,0.5029
22,69,9,0.6452,0.4782
22,70,8,0.6454,0.4535
22,71,7,0.6459,0.4289
22,72,6,0.6468,0.4045
22,73,5,0.6480,0.3804
22,74,4,0.6495,0.3567
22,75,3,0.6513,0.3334
22,76,2,0.6535,0.3107
22,77,1,0.6559,0.2887
22,78,0,0.6586,0.2674
23,0,77,0.7409,0.2770
23,1,76,0.7421,0.2989
23,2,75,0.7432,0.3214
23,3,74,0.7441,0.3446
23,4,73,0.7448,0.3683
23,5,72,0.7454,0.3925
23,6,71,0.7459,0.4171
23,7,70,0.7463,0.4419
23,8,69,0.7465,0.4669
23,9,68,0.7467,0.4921
23,10,67,0.7468,0.5171
23,11,66,0.7468,0.5421
23,12,65,0.7467,0.5669
23,13,64,0.7466,0.5913
23,14,63,0.7464,0.6154
23,15,62,0.7463,0.6389
23,16,61,0.7460,0.6619
23,17,60,0.7458,0.6843
23,18,59,0.7455,0.7059
23,19,58,0.7453,0.7268
23,20,57,0.7450,0.7468
23,21,56,0.7446,0.7660
23,22,55,0.7443,0.7843
23,23,54,0.7439,0.8016
23,24,53,0.7435,0.8179
23,25,52,0.7430,0.8331
23,26,51,0.7425,0.8474
23,27,50,0.7419,0.8606
23,28,49,0.7412,0.8727
23,29,48,0.7404,0.8837
23,30,47,0.7395,0.8936
23,31,46,0.7385,0.9025
23,32,45,0.7373,0.9102
23,33,44,0.7360,0.9169
23,34,43,0.7345,0.9224
23,35,42,0.7328,0.9268
23,36,41,0.7309,0.9301
23,37,40,0.7288,0.9324
23,38,39,0.7265,0.9335
23,39,38,0.7241,0.9335
23,40,37,0.7214,0.9324
23,41,36,0.7185,0.9301
23,42,35,0.7154,0.9268
23,43,34,0.7122,0.9224
23,44,33,0.7088,0.9169
23,45,32,0.7052,0.9102
23,46,31,0.7015,0.9025
23,47,30,0.6977,0.8936
23,48,29,0.6939,0.8837
23,49,28,0.6899,0.8727
23,50,27,0.6859,0.8606
23,51,26,0.6819,0.8474
23,52,25,0.6780,0.8331
23,53,24,0.6741,0.8179
23,54,23,0.6702,0.8016
23,55,22,0.6665,0.7843
23,56,21,0.6629,0.7660
23,57,20,0.6595,0.7468
23,58,19,0.6562,0.7268
23,59,18,0.6532,0.7059
23,60,17,0.6504,0.6843
23,61,16,0.6478,0.6619
23,62,15,0.6455,0.6389
23,63,14,0.6435,0.6154
23,64,13,0.6418,0.5913
23,65,12,0.6404,0.5669
23,66,11,0.6393,0.5421
23,67,10,0.6386,0.5171
23,68,9,0.6381,0.4921
23,69,8,0.6381,0.4669
23,70,7,0.6383,0.4419
23,71,6,0.6389,0.4171
23,72,5,0.6398,0.3925
23,73,4,0.6410,0.3683
23,74,3,0.6426,0.3446
23,75,2,0.6444,0.3214
23,76,1,0.6466,0.2989
23,77,0,0.6490,0.2770
24,0,76,0.7434,0.2864
24,1,75,0.7444,0.3087
24,2,74,0.7453,0.3317
24,3,73,0.7459,0.3554
24,4,72,0.7465,0.3795
24,5,71,0.7469,0.4042
24,6,70,0.7472,0.4292
24,7,69,0.7473,0.4544
24,8,68,0.7474,0.4799
24,9,67,0.7474,0.5054
24,10,66,0.7473,0.5308
24,11,65,0.7471,0.5561
24,12,64,0.7469,0.5812
24,13,63,0.7466,0.6060
24,14,62,0.7463,0.6303
24,15,61,0.7460,0.6541
24,16,60,0.7456,0.6773
24,17,59,0.7452,0.6999
24,18,58,0.7448,0.7217
24,19,57,0.7443,0.7428
24,20,56,0.7439,0.7629
24,21,55,0.7434,0.7822
24,22,54,0.7429,0.8005
24,23,53,0.7423,0.8179
24,24,52,0.7417,0.8342
24,25,51,0.7410,0.8494
24,26,50,0.7402,0.8636
24,27,49,0.7394,0.8767
24,28,48,0.7385,0.8887
24,29,47,0.7374,0.8996
24,30,46,0.7363,0.9093
24,31,45,0.7350,0.9179
24,32,44,0.7336,0.9254
24,33,43,0.7320,0.9317
24,34,42,0.7302,0.9369
24,35,41,0.7282,0.9409
24,36,40,0.7261,0.9438
24,37,39,0.7238,0.9455
24,38,38,0.7212,0.9461
24,39,37,0.7185,0.9455
24,40,36,0.7156,0.9438
24,41,35,0.7125,0.9409
24,42,34,0.7093,0.9369
24,43,33,0.7059,0.9317
24,44,32,0.7023,0.9254
24,45,31,0.6986,0.9179
24,46,30,0.6947,0.9093
24,47,29,0.6908,0.8996
24,48,28,0.6868,0.8887
24,49,27,0.6828,0.8767
24,50,26,0.6788,0.8636
24,51,25,0.6747,0.8494
24,52,24,0.6707,0.8342
24,53,23,0.6667,0.8179
24,54,22,0.6629,0.8005
24,55,21,0.6591,0.7822
24,56,20,0.6555,0.7629
24,57,19,0.6521,0.7428
24,58,18,0.6489,0.7217
24,59,17,0.6458,0.6999
24,60,16,0.6430,0.6773
24,61,15,0.6405,0.6541
24,62,14,0.6382,0.6303
24,63,13,0.6362,0.6060
24,64,12,0.6346,0.5812
24,65,11,0.6332,0.5561
24,66,10,0.6321,0.5308
24,67,9,0.6314,0.5054
24,68,8,0.6310,0.4799
24,69,7,0.6310,0.4544
24,70,6,0.6312,0.4292
24,71,5,0.6318,0.4042
24,72,4,0.6328,0.3795
24,73,3,0.6340,0.3554
24,74,2,0.6356,0.3317
24,75,1,0.6375,0.3087
24,76,0,0.6397,0.2864
25,0,75,0.7457,0.2954
25,1,74,0.7464,0.3182
25,2,73,0.7470,0.3416
25,3,72,0.7475,0.3657
25,4,71,0.7478,0.3903
25,5,70,0.7480,0.4154
25,6,69,0.7481,0.4408
25,7,68,0.7481,0.4664
25,8,67,0.7480,0.4922
25,9,66,0.7478,0.5181
25,10,65,0.7475,0.5438
25,11,64,0.7472,0.5695
25,12,63,0.7468,0.5948
25,13,62,0.7464,0.6199
25,14,61,0.7459,0.6444
25,15,60,0.7454,0.6685
25,16,59,0.7449,0.6919
25,17,58,0.7443,0.7147
25,18,57,0.7437,0.7367
25,19,56,0.7431,0.7578
25,20,55,0.7425,0.7781
25,21,54,0.7418,0.7974
25,22,53,0.7411,0.8158
25,23,52,0.7403,0.8331
25,24,51,0.7395,0.8494
25,25,50,0.7386,0.8646
25,26,49,0.7376,0.8787
25,27,48,0.7366,0.8917
25,28,47,0.7354,0.9035
25,29,46,0.7341,0.9142
25,30,45,0.7327,0.9237
25,31,44,0.7312,0.9321
25,32,43,0.7295,0.9392
25,33,42,0.7276,0.9452
25,34,41,0.7256,0.9499
25,35,40,0.7234,0.9535
25,36,39,0.7211,0.9559
25,37,38,0.7185,0.9571
25,38,37,0.7158,0.9571
25,39,36,0.7128,0.9559
25,40,35,0.7097,0.9535
25,41,34,0.7065,0.9499
25,42,33,0.7030,0.9452
25,43,32,0.6994,0.9392
25,44,31,0.6957,0.9321
25,45,30,0.6919,0.9237
25,46,29,0.6879,0.9142
25,47,28,0.6839,0.9035
25,48,27,0.6798,0.8917
25,49,26,0.6757,0.8787
25,50,25,0.6716,0.8646
25,51,24,0.6675,0.8494
25,52,23,0.6635,0.8331
25,53,22,0.6595,0.8158
25,54,21,0.6556,0.7974
25,55,20,0.6519,0.7781
25,56,19,0.6483,0.7578
25,57,18,0.6448,0.7367
25,58,17,0.6416,0.7147
25,59,16,0.6386,0.6919
25,60,15,0.6358,0.6685
25,61,14,0.6333,0.6444
25,62,13,0.6310,0.6199
25,63,12,0.6291,0.5948
25,64,11,0.6274,0.5695
25,65,10,0.6260,0.5438
25,66,9,0.6250,0.5181
25,67,8,0.6243,0.4922
25,68,7,0.6239,0.4664
25,69,6,0.6239,0.4408
25,70,5,0.6241,0.4154
25,71,4,0.6248,0.3903
25,72,3,0.6257,0.3657
25,73,2,0.6270,0.3416
25,74,1,0.6286,0.3182
25,75,0,0.6305,0.2954
26,0,74,0.7476,0.3041
26,1,73,0.7481,0.3273
26,2,72,0.7485,0.3512
26,3,71,0.7487,0.3757
26,4,70,0.7488,0.4007
26,5,69,0.7488,0.4261
26,6,68,0.7487,0.4519
26,7,67,0.7485,0.4779
26,8,66,0.7482,0.5040
26,9,65,0.7479,0.5302
26,10,64,0.7474,0.5562
26,11,63,0.7469,0.5822
26,12,62,0.7464,0.6078
26,13,61,0.7458,0.6331
26,14,60,0.7452,0.6579
26,15,59,0.7445,0.6821
26,16,58,0.7438,0.7057
26,17,57,0.7431,0.7286
26,18,56,0.7424,0.7507
26,19,55,0.7416,0.7720
26,20,54,0.7408,0.7923
26,21,53,0.7399,0.8117
26,22,52,0.7390,0.8301
26,23,51,0.7380,0.8474
26,24,50,0.7370,0.8636
26,25,49,0.7359,0.8787
26,26,48,0.7347,0.8927
26,27,47,0.7334,0.9055
26,28,46,0.7320,0.9172
26,29,45,0.7305,0.9276
26,30,44,0.7289,0.9368
26,31,43,0.7271,0.9449
26,32,42,0.7251,0.9517
26,33,41,0.7231,0.9572
26,34,40,0.7208,0.9616
26,35,39,0.7184,0.9647
26,36,38,0.7158,0.9665
26,37,37,0.7130,0.9671
26,38,36,0.7101,0.9665
26,39,35,0.7070,0.9647
26,40,34,0.7037,0.9616
26,41,33,0.7002,0.9572
26,42,32,0.6967,0.9517
26,43,31,0.6929,0.9449
26,44,30,0.6891,0.9368
26,45,29,0.6851,0.9276
26,46,28,0.6811,0.9172
26,47,27,0.6770,0.9055
26,48,26,0.6729,0.8927
26,49,25,0.6687,0.8787
26,50,24,0.6645,0.8636
26,51,23,0.6604,0.8474
26,52,22,0.6563,0.8301
26,53,21,0.6523,0.8117
26,54,20,0.6484,0.7923
26,55,19,0.6447,0.7720
26,56,18,0.6411,0.7507
26,57,17,0.6376,0.7286
26,58,16,0.6344,0.7057
26,59,15,0.6314,0.6821
26,60,14,0.6286,0.6579
26,61,13,0.6261,0.6331
26,62,12,0.6239,0.6078
26,63,11,0.6219,0.5822
26,64,10,0.6203,0.5562
26,65,9,0.6189,0.5302
26,66,8,0.6179,0.5040
26,67,7,0.6172,0.4779
26,68,6,0.6168,0.4519
26,69,5,0.6168,0.4261
26,70,4,0.6171,0.4007
26,71,3,0.6177,0.3757
26,72,2,0.6186,0.3512
26,73,1,0.6199,0.3273
26,74,0,0.6215,0.3041
27,0,73,0.7492,0.3124
27,1,72,0.7495,0.3360
27,2,71,0.7496,0.3603
27,3,70,0.7496,0.3851
27,4,69,0.7495,0.4105
27,5,68,0.7493,0.4363
27,6,67,0.7490,0.4624
27,7,66,0.7486,0.4887
27,8,65,0.7482,0.5152
27,9,64,0.7476,0.5416
27,10,63,0.7470,0.5680
27,11,62,0.7464,0.5941
27,12,61,0.7457,0.6200
27,13,60,0.7450,0.6455
27,14,59,0.7442,0.6705
27,15,58,0.7434,0.6949
27,16,57,0.7425,0.7186
27,17,56,0.7416,0.7416
27,18,55,0.7407,0.7638
27,19,54,0.7397,0.7852
27,20,53,0.7387,0.8056
27,21,52,0.7377,0.8249
27,22,51,0.7366,0.8433
27,23,50,0.7354,0.8606
27,24,49,0.7341,0.8767
27,25,48,0.7328,0.8917
27,26,47,0.7314,0.9055
27,27,46,0.7299,0.9182
27,28,45,0.7283,0.9296
27,29,44,0.7266,0.9397
27,30,43,0.7247,0.9487
27,31,42,0.7227,0.9563
27,32,41,0.7205,0.9627
27,33,40,0.7182,0.9678
27,34,39,0.7158,0.9717
27,35,38,0.7131,0.9742
27,36,37,0.7103,0.9755
27,37,36,0.7074,0.9755
27,38,35,0.7043,0.9742
27,39,34,0.7010,0.9717
27,40,33,0.6975,0.9678
27,41,32,0.6940,0.9627
27,42,31,0.6903,0.9563
27,43,30,0.6864,0.9487
27,44,29,0.6825,0.9397
27,45,28,0.6784,0.9296
27,46,27,0.6743,0.9182
27,47,26,0.6702,0.9055
27,48,25,0.6660,0.8917
27,49,24,0.6617,0.8767
27,50,23,0.6575,0.8606
27,51,22,0.6534,0.8433
27,52,21,0.6493,0.8249
27,53,20,0.6453,0.8056
27,54,19,0.6414,0.7852
27,55,18,0.6376,0.7638
27,56,17,0.6340,0.7416
27,57,16,0.6306,0.7186
27,58,15,0.6274,0.6949
27,59,14,0.6243,0.6705
27,60,13,0.6216,0.6455
27,61,12,0.6191,0.6200
27,62,11,0.6168,0.5941
27,63,10,0.6149,0.5680
27,64,9,0.6132,0.5416
27,65,8,0.6119,0.5152
27,66,7,0.6109,0.4887
27,67,6,0.6102,0.4624
27,68,5,0.6098,0.4363
27,69,4,0.6097,0.4105
27,70,3,0.6100,0.3851
27,71,2,0.6106,0.3603
27,72,1,0.6116,0.3360
27,73,0,0.6128,0.3124
28,0,72,0.7504,0.3204
28,1,71,0.7504,0.3444
28,2,70,0.7504,0.3690
28,3,69,0.7502,0.3942
28,4,68,0.7499,0.4199
28,5,67,0.7495,0.4460
28,6,66,0.7490,0.4724
28,7,65,0.7484,0.4990
28,8,64,0.7478,0.5257
28,9,63,0.7471,0.5525
28,10,62,0.7463,0.5791
28,11,61,0.7455,0.6054
28,12,60,0.7447,0.6315
28,13,59,0.7438,0.6572
28,14,58,0.7428,0.6823
28,15,57,0.7418,0.7069
28,16,56,0.7408,0.7307
28,17,55,0.7398,0.7538
28,18,54,0.7387,0.7761
28,19,53,0.7375,0.7974
28,20,52,0.7363,0.8178
28,21,51,0.7351,0.8372
28,22,50,0.7338,0.8555
28,23,49,0.7324,0.8727
28,24,48,0.7310,0.8887
28,25,47,0.7294,0.9035
28,26,46,0.7278,0.9172
28,27,45,0.7261,0.9296
28,28,44,0.7243,0.9407
28,29,43,0.7223,0.9505
28,30,42,0.7202,0.9591
28,31,41,0.7180,0.9664
28,32,40,0.7157,0.9723
28,33,39,0.7132,0.9770
28,34,38,0.7105,0.9803
28,35,37,0.7077,0.9823
28,36,36,0.7047,0.9829
28,37,35,0.7016,0.9823
28,38,34,0.6983,0.9803
28,39,33,0.6949,0.9770
28,40,32,0.6913,0.9723
28,41,31,0.6876,0.9664
28,42,30,0.6838,0.9591
28,43,29,0.6799,0.9505
28,44,28,0.6758,0.9407
28,45,27,0.6717,0.9296
28,46,26,0.6676,0.9172
28,47,25,0.6634,0.9035
28,48,24,0.6591,0.8887
28,49,23,0.6549,0.8727
28,50,22,0.6506,0.8555
28,51,21,0.6465,0.8372
28,52,20,0.6424,0.8178
28,53,19,0.6383,0.7974
28,54,18,0.6344,0.7761
28,55,17,0.6307,0.7538
28,56,16,0.6271,0.7307
28,57,15,0.6236,0.7069
28,58,14,0.6204,0.6823
28,59,13,0.6174,0.6572
28,60,12,0.6146,0.6315
28,61,11,0.6121,0.6054
28,62,10,0.6099,0.5791
28,63,9,0.6079,0.5525
28,64,8,0.6063,0.5257
28,65,7,0.6049,0.4990
28,66,6,0.6039,0.4724
28,67,5,0.6031,0.4460
28,68,4,0.6027,0.4199
28,69,3,0.6027,0.3942
28,70,2,0.6029,0.3690
28,71,1,0.6035,0.3444
28,72,0,0.6045,0.3204
29,0,71,0.7512,0.3280
29,1,70,0.7511,0.3523
29,2,69,0.7508,0.3772
29,3,68,0.7504,0.4027
29,4,67,0.7499,0.4288
29,5,66,0.7493,0.4552
29,6,65,0.7487,0.4818
29,7,64,0.7479,0.5087
29,8,63,0.7471,0.5357
29,9,62,0.7462,0.5626
29,10,61,0.7453,0.5895
29,11,60,0.7443,0.6160
29,12,59,0.7433,0.6423
29,13,58,0.7422,0.6681
29,14,57,0.7411,0.6934
29,15,56,0.7400,0.7180
29,16,55,0.7388,0.7420
29,17,54,0.7376,0.7651
29,18,53,0.7363,0.7874
29,19,52,0.7350,0.8088
29,20,51,0.7336,0.8291
29,21,50,0.7322,0.8484
29,22,49,0.7307,0.8666
29,23,48,0.7291,0.8837
29,24,47,0.7275,0.8996
29,25,46,0.7257,0.9142
29,26,45,0.7239,0.9276
29,27,44,0.7220,0.9397
29,28,43,0.7199,0.9505
29,29,42,0.7178,0.9600
29,30,41,0.7155,0.9682
29,31,40,0.7131,0.9750
29,32,39,0.7106,0.9805
29,33,38,0.7079,0.9846
29,34,37,0.7051,0.9874
29,35,36,0.7021,0.9887
29,36,35,0.6990,0.9887
29,37,34,0.6957,0.9874
29,38,33,0.6923,0.9846
29,39,32,0.6887,0.9805
29,40,31,0.6851,0.9750
29,41,30,0.6813,0.9682
29,42,29,0.6774,0.9600
29,43,28,0.6734,0.9505
29,44,27,0.6693,0.9397
29,45,26,0.6651,0.9276
29,46,25,0.6609,0.9142
29,47,24,0.6566,0.8996
29,48,23,0.6524,0.8837
29,49,22,0.6481,0.8666
29,50,21,0.6439,0.8484
29,51,20,0.6397,0.8291
29,52,19,0.6356,0.8088
29,53,18,0.6315,0.7874
29,54,17,0.6276,0.7651
29,55,16,0.6238,0.7420
29,56,15,0.6202,0.7180
29,57,14,0.6168,0.6934
29,58,13,0.6136,0.6681
29,59,12,0.6106,0.6423
29,60,11,0.6078,0.6160
29,61,10,0.6053,0.5895
29,62,9,0.6030,0.5626
29,63,8,0.6010,0.5357
29,64,7,0.5993,0.5087
29,65,6,0.5980,0.4818
29,66,5,0.5969,0.4552
29,67,4,0.5962,0.4288
29,68,3,0.5957,0.4027
29,69,2,0.5957,0.3772
