variant,subset,n_maps,binary_auc,component,recovery_mean,recovery_sd,recovery_median,mean_abs_recovery_error,within_80_120,macro_mean_recovery,macro_abs_mean_bias,macro_mean_abs_recovery_error
maponly_256_64_bin8train__testpool_median,all,89,,DQ,117.06221591512772,70.27596206555208,96.92750694030377,50.68413767526084,0.34146341463414637,123.06743683640515,23.06743683640515,57.10739559612466
maponly_256_64_bin8train__testpool_median,all,89,,TBZ,149.24308985623549,117.79499581263954,123.49161439310706,74.33916138676753,0.21951219512195122,123.06743683640515,23.06743683640515,57.10739559612466
maponly_256_64_bin8train__testpool_median,all,89,,THI,102.89700473785224,63.44200002080188,84.73156767040992,46.29888772634561,0.3170731707317073,123.06743683640515,23.06743683640515,57.10739559612466
maponly_256_64_bin8train__testpool_median,binary,21,0.8877551020408163,DQ,104.72036789663737,94.50073126198099,72.61819097190023,69.13383020952001,0.21428571428571427,122.74628127542765,22.746281275427652,76.64140087731406
maponly_256_64_bin8train__testpool_median,binary,21,0.8877551020408163,TBZ,153.30098057008325,163.60961040642246,86.55674761033335,106.52531334809419,0.21428571428571427,122.74628127542765,22.746281275427652,76.64140087731406
maponly_256_64_bin8train__testpool_median,binary,21,0.8877551020408163,THI,110.21749535956234,82.96559043095647,97.3859537416358,54.265059074327986,0.2857142857142857,122.74628127542765,22.746281275427652,76.64140087731406
maponly_256_64_bin8train__testpool_median,ternary,68,,DQ,119.60318462481689,64.80383616750528,99.65200160132133,46.885671565266314,0.36764705882352944,123.13355709895933,23.133557098959326,53.08568862646803
maponly_256_64_bin8train__testpool_median,ternary,68,,TBZ,148.40764176809034,107.59689775363839,129.68758669623992,67.71260068884735,0.22058823529411764,123.13355709895933,23.133557098959326,53.08568862646803
maponly_256_64_bin8train__testpool_median,ternary,68,,THI,101.38984490397074,59.302965985369035,84.46384852661598,44.65879362529042,0.3235294117647059,123.13355709895933,23.133557098959326,53.08568862646803
maponly_128_32_bin8train__testpool_mean,all,89,,DQ,111.25888527788044,68.90867185029552,100.32243615987335,43.74640177227583,0.4146341463414634,117.78130660868987,17.781306608689878,45.617072237478574
maponly_128_32_bin8train__testpool_mean,all,89,,TBZ,120.4689879885496,87.70726054745306,90.82376335154905,54.47508850725077,0.32926829268292684,117.78130660868987,17.781306608689878,45.617072237478574
maponly_128_32_bin8train__testpool_mean,all,89,,THI,121.6160465596396,61.72772906741129,103.1312542372092,38.629726432909145,0.47560975609756095,117.78130660868987,17.781306608689878,45.617072237478574
maponly_128_32_bin8train__testpool_mean,binary,21,0.8616780045351473,DQ,96.3389457437045,97.02645440200016,58.62194595729004,70.71518357365625,0.07142857142857142,120.4549683415977,22.895671179128044,74.00608217170888
maponly_128_32_bin8train__testpool_mean,binary,21,0.8616780045351473,TBZ,132.76378334454805,146.10116589159801,81.63381299943984,93.20524107658234,0.21428571428571427,120.4549683415977,22.895671179128044,74.00608217170888
maponly_128_32_bin8train__testpool_mean,binary,21,0.8616780045351473,THI,132.2621759365406,114.5056089190213,103.1312542372092,58.097821864888054,0.6428571428571429,120.4549683415977,22.895671179128044,74.00608217170888
maponly_128_32_bin8train__testpool_mean,ternary,68,,DQ,114.33063753491666,62.11195874701747,101.20021685193005,38.19400551905045,0.4852941176470588,117.23084684015004,17.230846840150036,39.77227607454882
maponly_128_32_bin8train__testpool_mean,ternary,68,,TBZ,117.9377065917264,71.55558520748446,97.5807686074775,46.50123356650606,0.35294117647058826,117.23084684015004,17.230846840150036,39.77227607454882
maponly_128_32_bin8train__testpool_mean,ternary,68,,THI,119.42419639380705,45.09888309243335,103.02297769940355,34.62158913808995,0.4411764705882353,117.23084684015004,17.230846840150036,39.77227607454882
maponly_128_32_bin8train__testpool_bin8,all,89,,DQ,106.40461728592247,68.61764697299353,94.21289298373156,43.7688381045074,0.4146341463414634,116.68216690381342,16.682166903813425,46.23491915955066
maponly_128_32_bin8train__testpool_bin8,all,89,,TBZ,116.14212362850523,85.23213087731943,92.58918688350745,52.45535418485153,0.35365853658536583,116.68216690381342,16.682166903813425,46.23491915955066
maponly_128_32_bin8train__testpool_bin8,all,89,,THI,127.49975979701257,67.9199492548756,110.42410957193032,42.48056518929304,0.47560975609756095,116.68216690381342,16.682166903813425,46.23491915955066
maponly_128_32_bin8train__testpool_bin8,binary,21,0.8673469387755103,DQ,94.81280664445397,99.53077901088984,55.69676666953019,73.51080036612404,0.07142857142857142,122.05264321388218,25.51077211757953,77.94535866902568
maponly_128_32_bin8train__testpool_bin8,binary,21,0.8673469387755103,TBZ,127.29422182957447,151.1940945664517,81.02659516002798,93.30663761019466,0.21428571428571427,122.05264321388218,25.51077211757953,77.94535866902568
maponly_128_32_bin8train__testpool_bin8,binary,21,0.8673469387755103,THI,144.0509011676181,129.1727188811598,107.16539247247039,67.01863803075832,0.5714285714285714,122.05264321388218,25.51077211757953,77.94535866902568
maponly_128_32_bin8train__testpool_bin8,ternary,68,,DQ,108.79116653563658,61.12472310899453,96.69334214844949,37.64549293299809,0.4852941176470588,115.57648060468163,15.57648060468162,39.7062992605411
maponly_128_32_bin8train__testpool_bin8,ternary,68,,TBZ,113.84610341063802,65.69384617705143,99.83738024262955,44.04479583257502,0.38235294117647056,115.57648060468163,15.57648060468162,39.7062992605411
maponly_128_32_bin8train__testpool_bin8,ternary,68,,THI,124.09217186777026,47.650035881262944,111.48665240399612,37.42860901605019,0.45588235294117646,115.57648060468163,15.57648060468162,39.7062992605411
maponly_128_32_bin8train__testpool_trimmed10,all,89,,DQ,111.11349425300875,69.74198488501831,100.66493116409379,44.71634797230057,0.4024390243902439,117.29063674928521,17.29063674928521,46.500950373025034
maponly_128_32_bin8train__testpool_trimmed10,all,89,,TBZ,120.40758022617185,88.25335904665178,91.61940526309313,55.490953668678664,0.3170731707317073,117.29063674928521,17.29063674928521,46.500950373025034
maponly_128_32_bin8train__testpool_trimmed10,all,89,,THI,120.35083576867503,63.25676925754646,103.53133670086567,39.29554947809585,0.4634146341463415,117.29063674928521,17.29063674928521,46.500950373025034
maponly_128_32_bin8train__testpool_trimmed10,binary,21,0.8514739229024944,DQ,95.46486218056758,98.93036591333993,58.01380164862286,72.90223911440869,0.07142857142857142,119.70440205859047,22.727827271545422,77.56842613017032
maponly_128_32_bin8train__testpool_trimmed10,binary,21,0.8514739229024944,TBZ,133.29798403785315,149.51709690287723,82.20936581852769,96.78248223529555,0.21428571428571427,119.70440205859047,22.727827271545422,77.56842613017032
maponly_128_32_bin8train__testpool_trimmed10,binary,21,0.8514739229024944,THI,130.3503599573507,119.28743859102971,103.97665066731375,63.02055704080675,0.6428571428571429,119.70440205859047,22.727827271545422,77.56842613017032
maponly_128_32_bin8train__testpool_trimmed10,ternary,68,,DQ,114.33527144439371,62.60650992954407,101.87611243462797,38.91337038421948,0.47058823529411764,116.79368506795765,16.793685067957668,40.10470536420099
maponly_128_32_bin8train__testpool_trimmed10,ternary,68,,TBZ,117.75367355906099,70.96942398344557,97.09525190848473,46.98975661084578,0.3382352941176471,116.79368506795765,16.793685067957668,40.10470536420099
maponly_128_32_bin8train__testpool_trimmed10,ternary,68,,THI,118.2921102004183,45.292324758264414,101.21887945858134,34.41098909753771,0.4264705882352941,116.79368506795765,16.793685067957668,40.10470536420099
maponly_128_32_bin8train__testpool_median,all,89,,DQ,111.09517128513507,72.11036678574214,101.36317749746351,46.34256761873003,0.3780487804878049,116.94995853917203,16.949958539172044,48.09520292447025
maponly_128_32_bin8train__testpool_median,all,89,,TBZ,119.49943402064423,87.28409443066721,91.80394269546724,56.45119128488242,0.3170731707317073,116.94995853917203,16.949958539172044,48.09520292447025
maponly_128_32_bin8train__testpool_median,all,89,,THI,120.25527031173684,66.34681151625878,104.68930940426242,41.4918498697983,0.4146341463414634,116.94995853917203,16.949958539172044,48.09520292447025
maponly_128_32_bin8train__testpool_median,binary,21,0.846938775510204,DQ,93.7856063584609,99.04375656716758,55.01816830468305,74.09176755801415,0.14285714285714285,119.22839386948323,23.371322963842626,80.24700334744936
maponly_128_32_bin8train__testpool_median,binary,21,0.846938775510204,TBZ,129.6872615372666,147.5339881884899,82.02349892701184,96.8433250503073,0.21428571428571427,119.22839386948323,23.371322963842626,80.24700334744936
maponly_128_32_bin8train__testpool_median,binary,21,0.846938775510204,THI,134.21231371272216,125.32943436699209,106.76152376329065,69.80591743402665,0.42857142857142855,119.22839386948323,23.371322963842626,80.24700334744936
maponly_128_32_bin8train__testpool_median,ternary,68,,DQ,114.65890524062678,65.63221160721751,102.53037797367094,40.62949704299506,0.4264705882352941,116.48086891234327,16.480868912343258,41.47571460209219
maponly_128_32_bin8train__testpool_median,ternary,68,,TBZ,117.40194012016315,70.43422933642941,98.18262309879438,48.13516374494199,0.3382352941176471,116.48086891234327,16.480868912343258,41.47571460209219
maponly_128_32_bin8train__testpool_median,ternary,68,,THI,117.38176137623985,47.16881594339403,101.29052262687756,35.662483018339515,0.4117647058823529,116.48086891234327,16.480868912343258,41.47571460209219
maponly_64_32_bin8train__testpool_mean,all,89,,DQ,121.00643468389507,73.10480067691203,104.13401567722255,52.371192472913165,0.2682926829268293,118.34078041796033,21.45246180177757,54.02089495571237
maponly_64_32_bin8train__testpool_mean,all,89,,TBZ,138.6834286457118,94.75089997806559,111.65925984081119,65.27549450408907,0.24390243902439024,118.34078041796033,21.45246180177757,54.02089495571237
maponly_64_32_bin8train__testpool_mean,all,89,,THI,95.33247792427417,60.5484197540992,85.5357574253978,44.41599789013487,0.3170731707317073,118.34078041796033,21.45246180177757,54.02089495571237
maponly_64_32_bin8train__testpool_mean,binary,21,0.8741496598639455,DQ,105.30927173381822,111.90463461913556,68.21259231380066,67.31810709353893,0.14285714285714285,115.29916229134427,15.299162291344288,61.333003981504156
maponly_64_32_bin8train__testpool_mean,binary,21,0.8741496598639455,TBZ,131.90585579167436,106.141978165636,99.01600647527303,66.61951516388152,0.2857142857142857,115.29916229134427,15.299162291344288,61.333003981504156
maponly_64_32_bin8train__testpool_mean,binary,21,0.8741496598639455,THI,108.68235934854029,82.4908515912422,88.4590165974198,50.06138968709199,0.5714285714285714,115.29916229134427,15.299162291344288,61.333003981504156
maponly_64_32_bin8train__testpool_mean,ternary,68,,DQ,124.23820352655791,63.001423915114756,111.960833854998,49.29388652160787,0.29411764705882354,118.96699591461658,23.91101396450955,52.51546074451995
maponly_64_32_bin8train__testpool_mean,ternary,68,,TBZ,140.0788112921313,93.03837466049926,119.34380096516234,64.99878436824946,0.23529411764705882,118.96699591461658,23.91101396450955,52.51546074451995
maponly_64_32_bin8train__testpool_mean,ternary,68,,THI,92.58397292516055,55.379910747212705,81.63517404646845,43.25371134370252,0.2647058823529412,118.96699591461658,23.91101396450955,52.51546074451995
maponly_64_32_bin8train__testpool_bin8,all,89,,DQ,115.72819930968912,71.64834002987399,99.26819598467841,51.22893161810979,0.2804878048780488,117.68243601017599,17.68243601017599,54.09510079739744
maponly_64_32_bin8train__testpool_bin8,all,89,,TBZ,135.41819598542327,91.18750701850301,111.42391520726531,63.41834470886822,0.23170731707317074,117.68243601017599,17.68243601017599,54.09510079739744
maponly_64_32_bin8train__testpool_bin8,all,89,,THI,101.90091273541559,70.81361437921952,86.41200535277463,47.638026065214326,0.2804878048780488,117.68243601017599,17.68243601017599,54.09510079739744
maponly_64_32_bin8train__testpool_bin8,binary,21,0.8877551020408163,DQ,103.3793983284849,110.30300023098665,67.9376589457232,68.72364407466492,0.14285714285714285,116.83447557590164,16.834475575901624,61.331281809827516
maponly_64_32_bin8train__testpool_bin8,binary,21,0.8877551020408163,TBZ,125.04475045415306,104.88409408717341,100.60333516863817,61.252540415710826,0.2857142857142857,116.83447557590164,16.834475575901624,61.331281809827516
maponly_64_32_bin8train__testpool_bin8,binary,21,0.8877551020408163,THI,122.07927794506692,100.91444788281139,93.68443470221443,54.017660939106804,0.5714285714285714,116.83447557590164,16.834475575901624,61.331281809827516
maponly_64_32_bin8train__testpool_bin8,ternary,68,,DQ,118.27059951170176,61.7010174394877,104.59147829249102,47.62707905352493,0.3088235294117647,117.85701609958541,19.359320481221307,52.60529882425008
maponly_64_32_bin8train__testpool_bin8,ternary,68,,TBZ,137.55390535950832,88.83177479741585,117.55413907633682,63.86424559275356,0.22058823529411764,117.85701609958541,19.359320481221307,52.60529882425008
maponly_64_32_bin8train__testpool_bin8,ternary,68,,THI,97.74654342754616,63.11771092326638,81.7644274203179,46.32457182647176,0.22058823529411764,117.85701609958541,19.359320481221307,52.60529882425008
maponly_64_32_bin8train__testpool_trimmed10,all,89,,DQ,119.89864107474504,73.21462093279042,102.10022385041917,53.134663551080635,0.25609756097560976,117.17928766074425,21.414632376049685,54.36725651785688
maponly_64_32_bin8train__testpool_trimmed10,all,89,,TBZ,137.99223898044588,94.72946861359301,110.56408547578616,64.863262032297,0.2682926829268293,117.17928766074425,21.414632376049685,54.36725651785688
maponly_64_32_bin8train__testpool_trimmed10,all,89,,THI,93.64698292704186,61.12909056592395,84.80009329400704,45.103843970193026,0.3170731707317073,117.17928766074425,21.414632376049685,54.36725651785688
maponly_64_32_bin8train__testpool_trimmed10,binary,21,0.8662131519274376,DQ,102.34657459150479,111.29544092427788,69.25546487969469,69.56714408849105,0.14285714285714285,113.8538262326735,13.853826232673498,61.997072087605
maponly_64_32_bin8train__testpool_trimmed10,binary,21,0.8662131519274376,TBZ,130.56927118339695,108.0411844492155,101.31793162625124,64.06996300122007,0.42857142857142855,113.8538262326735,13.853826232673498,61.997072087605
maponly_64_32_bin8train__testpool_trimmed10,binary,21,0.8662131519274376,THI,108.64563292311875,85.01801715557187,91.27905536990284,52.35410917310385,0.5,113.8538262326735,13.853826232673498,61.997072087605
maponly_64_32_bin8train__testpool_trimmed10,ternary,68,,DQ,123.5123018212945,63.24119069642156,110.43099732184933,49.7515057933785,0.27941176470588236,117.8639414841706,24.157924434231674,52.79641213584993
maponly_64_32_bin8train__testpool_trimmed10,ternary,68,,TBZ,139.5204970563089,92.57425876752241,117.49866902111187,65.02658830340108,0.23529411764705882,117.8639414841706,24.157924434231674,52.79641213584993
maponly_64_32_bin8train__testpool_trimmed10,ternary,68,,THI,90.55902557490838,55.30314759168197,80.10765774331705,43.61114231077021,0.27941176470588236,117.8639414841706,24.157924434231674,52.79641213584993
maponly_64_32_bin8train__testpool_median,all,89,,DQ,118.74001217167647,75.44054300784367,99.40055843787042,54.471230173425695,0.2682926829268293,116.03433616665586,20.708105275850553,55.000618842130905
maponly_64_32_bin8train__testpool_median,all,89,,TBZ,136.37364999208316,93.27675933221013,106.7976201036677,63.788389474295556,0.2926829268292683,116.03433616665586,20.708105275850553,55.000618842130905
maponly_64_32_bin8train__testpool_median,all,89,,THI,92.98934633620797,62.762091518788864,82.69278795812284,46.74223687867145,0.2926829268292683,116.03433616665586,20.708105275850553,55.000618842130905
maponly_64_32_bin8train__testpool_median,binary,21,0.8560090702947846,DQ,100.8195068611436,118.29055047545822,69.97231572557376,74.69470705289946,0.07142857142857142,113.35777059157829,13.357770591578296,64.79476366259844
maponly_64_32_bin8train__testpool_median,binary,21,0.8560090702947846,TBZ,128.72204386558658,111.96689074732821,94.77939953962408,63.887465373792146,0.42857142857142855,113.35777059157829,13.357770591578296,64.79476366259844
maponly_64_32_bin8train__testpool_median,binary,21,0.8560090702947846,THI,110.53176104800471,87.56187714111384,92.22341677417421,55.802118561103704,0.42857142857142855,113.35777059157829,13.357770591578296,64.79476366259844
maponly_64_32_bin8train__testpool_median,ternary,68,,DQ,122.4295279709038,63.91075127230258,108.11750236664281,50.307573168828156,0.3088235294117647,116.58539378505414,23.66694530567194,52.984177261446405
maponly_64_32_bin8train__testpool_median,ternary,68,,TBZ,137.94898066518533,89.84072538614673,111.57953099517886,63.76799149498743,0.2647058823529412,116.58539378505414,23.66694530567194,52.984177261446405
maponly_64_32_bin8train__testpool_median,ternary,68,,THI,89.37767271907332,56.54190195553854,79.84358930972292,44.87696712052364,0.2647058823529412,116.58539378505414,23.66694530567194,52.984177261446405
