method,subset,component,n,recovery_mean_pct,recovery_median_pct,recovery_q1_pct,recovery_q3_pct,median_abs_recovery_error_pct,within_80_120_pct,mae_uM,pearson_r,ccc
pie_partition_raw_signal__constant_factor,high_absolute,DQ,18,11.372426222965796,8.470723614331677,2.4724811452267077,14.235253095839912,91.52927638566833,0.0,210.2327305848632,0.3577043654874128,0.06865555053049342
pie_partition_raw_signal__constant_factor,high_absolute,TBZ,18,17.652938401935067,13.399292291147837,2.7958776722111445,25.26384626333804,86.60070770885217,0.0,194.43361709710774,0.37677029041523274,0.13994171027500266
pie_partition_raw_signal__constant_factor,high_absolute,THI,18,106.44740676648601,84.19575253710885,22.111135818246424,164.8030426789556,75.74697958106623,16.666666666666664,141.22913870972604,0.8090846614051398,0.6012465910704309
pie_partition_raw_signal__power_huber,all89,DQ,82,133.42586583632507,98.00849027177088,37.03712928814808,201.62397367595852,72.98881696416933,10.975609756097562,52.777911823394355,0.17614248183585554,0.028453856006641992
pie_partition_raw_signal__power_huber,all89,TBZ,82,134.63641439150535,102.42088915766467,56.213978452084476,212.60616383622778,52.03602662432597,17.073170731707318,46.674081883711416,0.38713705663477005,0.3285481946261336
pie_partition_raw_signal__power_huber,all89,THI,82,125.65140915123148,101.54011025311908,64.01094774443476,158.98725756342606,47.16008992860834,24.390243902439025,32.811748829902776,0.8392363110351907,0.7276419966651961
pie_partition_raw_signal__power_huber,low_grid64,DQ,64,168.15781160616856,156.22744822149735,82.04124841228729,226.53229701386203,61.39143454390626,14.0625,6.754594407474838,0.5061325288644397,0.5221821535146964
pie_partition_raw_signal__power_huber,low_grid64,TBZ,64,166.64646187725305,130.85594539968315,84.05867272848359,246.62334765809732,40.40049418159589,21.875,8.883292332201929,0.5793812235784555,0.2891025983748398
pie_partition_raw_signal__power_huber,low_grid64,THI,64,139.14032706611513,115.97745974702342,76.26792555982546,160.55504759533073,44.33358478945752,25.0,9.901333571795998,0.7037975899152112,0.11915940369647013
pie_partition_raw_signal__power_huber,max100,DQ,64,168.15781160616856,156.22744822149735,82.04124841228729,226.53229701386203,61.39143454390626,14.0625,6.754594407474838,0.5061325288644397,0.5221821535146964
pie_partition_raw_signal__power_huber,max100,TBZ,64,166.64646187725305,130.85594539968315,84.05867272848359,246.62334765809732,40.40049418159589,21.875,8.883292332201929,0.5793812235784555,0.2891025983748398
pie_partition_raw_signal__power_huber,max100,THI,64,139.14032706611513,115.97745974702342,76.26792555982546,160.55504759533073,44.33358478945752,25.0,9.901333571795998,0.7037975899152112,0.11915940369647013
pie_partition_raw_signal__power_huber,binary,DQ,14,11.128440507678638,10.173913068008119,4.555003607586943,12.807601861337657,89.82608693199188,0.0,206.8317041023868,0.416302116407408,0.03331342723582892
pie_partition_raw_signal__power_huber,binary,TBZ,14,25.10347332274792,14.495880435991882,7.056091651008554,47.13226305155786,85.50411956400812,0.0,161.0038725727241,0.4604694757180284,0.30883388866909234
pie_partition_raw_signal__power_huber,binary,THI,14,78.32895720050449,46.79425279305173,19.36880061215163,97.36354460309686,74.64484749353697,7.142857142857142,138.71395771578005,0.730260632236393,0.47143384743276284
pie_partition_raw_signal__power_huber,ternary,DQ,68,158.60474752163464,152.55675191005176,73.7828461953754,222.52683048971184,61.99228125282389,13.23529411764706,21.06095458948415,0.2256557852248681,-0.008369997943418955
pie_partition_raw_signal__power_huber,ternary,TBZ,68,157.18731402330832,121.71249744957993,80.17334595221762,241.25030611295054,44.52411540352192,20.588235294117645,23.135595565385266,0.2724303821577194,-0.014591555354547195
pie_partition_raw_signal__power_huber,ternary,THI,68,135.39426690579293,106.98685642539994,76.26792555982546,159.06598310967362,42.896206999689426,27.941176470588236,11.008352882810398,0.8266662840070971,0.8331888978193487
pie_partition_raw_signal__power_huber,high_absolute,DQ,18,9.93450309910387,8.380818721440887,2.766887391604278,12.807601861337657,91.61918127855911,0.0,216.41637374666374,0.39788870724576075,0.026159280072736855
pie_partition_raw_signal__power_huber,high_absolute,TBZ,18,20.82291221995806,13.487798199137437,2.603949846059013,37.457482305714144,86.51220180086256,0.0,181.0413336224118,0.35782195451656384,0.22780935293751722
pie_partition_raw_signal__power_huber,high_absolute,THI,18,77.69081212053418,61.65271757400305,19.36880061215163,104.69730003989439,71.60769491221282,22.22222222222222,114.27100308094911,0.7990305227735494,0.5476742752928387
probability_weighted_band__constant_factor,all89,DQ,82,157.92740198284608,100.446256364133,27.09686080770091,203.16528576616804,76.06211892289016,15.853658536585366,54.211951156819985,-0.06491209944211533,0.13976415774678239
probability_weighted_band__constant_factor,all89,TBZ,82,123.839228585102,97.80180374756421,56.2995134439182,186.94512109805936,51.3728534583709,23.170731707317074,48.20132854750666,0.4240746442236745,0.23826884123389258
