sample,row,col,x_um,y_um,ink2137,DQ_1179,DQ_1521,DQ_1576,DQ,DQ_over_ink,TBZ_779,TBZ_1011,TBZ_1549,TBZ,TBZ_over_ink,THI_556,THI_1138,THI_1365,THI,THI_over_ink
leaf_thi2,1,8,400,50,18321.6,8242.29,10384.2,12925.5,10517.3,0.574039,982.569,2522.93,10262.3,4589.26,0.250483,9167.76,10817.4,15916,11967.1,0.653165
leaf_thi2,1,9,450,50,10790.7,3258.61,5679.41,3547.07,4161.7,0.385673,2464.9,2237.08,2550.38,2417.45,0.22403,7716.88,6124.09,10884.6,8241.86,0.76379
leaf_thi2,0,9,450,0,14486.8,2904.56,6491.7,4710.29,4702.18,0.324583,1446.56,1529.68,4632.08,2536.11,0.175063,8859.53,7412.83,14669.7,10314,0.711958
leaf_thi2,0,8,400,0,14940.6,9770.28,19254.2,15961.8,14995.4,1.00367,711.035,2369.82,16357.4,6479.43,0.433678,8316.72,14959.8,10658.6,11311.7,0.757112
leaf_thi2,0,7,350,0,15922.8,3135.9,5657.2,6564.97,5119.36,0.321511,1229.14,1865.22,4117.09,2403.82,0.150967,7848.47,7743.28,8999.94,8197.23,0.51481
leaf_thi2,0,6,300,0,15198.1,5089.42,6738.58,6093.6,5973.87,0.393067,1625.99,2284.86,4665.41,2858.75,0.188099,5511.33,5811.93,5873.15,5732.14,0.377161
leaf_thi2,0,5,250,0,11920.2,3375.98,4961.23,3993.39,4110.2,0.344809,1329.02,1895.13,3707.26,2310.47,0.193828,4688.87,6569.26,6320.52,5859.55,0.491564
leaf_thi2,0,4,200,0,13358.8,2313.58,5469.38,3009.06,3597.34,0.269286,1634.5,2670.18,2913.07,2405.92,0.1801,5868.66,3906.45,8108.07,5961.06,0.446227
leaf_thi2,0,3,150,0,15948,5641.82,12070.3,8154.49,8622.21,0.540646,933.359,1223.88,11294.9,4484.03,0.281166,8850.67,10042.4,7217.15,8703.41,0.545737
leaf_thi2,0,2,100,0,11898.6,2447.42,4257.49,2758.17,3154.36,0.265104,1247.74,2543.7,2377.19,2056.21,0.172812,7612.38,6251.22,11218,8360.52,0.70265
leaf_thi2,0,1,50,0,11575.3,4960.11,8507.52,5901.69,6456.44,0.557775,1246.75,1715.94,6189.12,3050.6,0.263543,5568.83,6784.75,9203.26,7185.61,0.620769
leaf_thi2,0,0,0,0,10659.6,3205.97,3250.52,5446.9,3967.8,0.372229,1738.33,1459.88,4479.86,2559.36,0.2401,5046.8,3231.03,4229.52,4169.12,0.391115
cov3,9,0,0,450,16967,1504.61,5216.62,6148.38,4289.87,0.252836,2788.02,3097.24,5731.17,3872.14,0.228216,1151.05,2357.76,3224.13,2244.31,0.132275
cov3,9,1,50,450,11869.2,1583.37,3624.88,2742.29,2650.18,0.223282,1800.51,1943.13,3155.92,2299.86,0.193766,2267.97,1084.28,3335.76,2229.34,0.187825
cov3,9,2,100,450,13897.6,5218.03,6200.16,14776.5,8731.55,0.628279,7021.73,3666.09,13874.7,8187.51,0.589133,3060.05,3045.18,1987.3,2697.51,0.194099
cov3,9,3,150,450,15505.7,2623.09,3866.13,4143.77,3544.33,0.228583,2067.61,3191.36,3445.71,2901.56,0.187129,1750.59,2046.09,3613.85,2470.18,0.159308
cov3,9,4,200,450,19862.6,5094.43,10424.2,14092.4,9870.34,0.496931,1853.68,3600.09,14026.7,6493.47,0.326919,1319.54,7237.21,4193.15,4249.97,0.213968
cov3,9,5,250,450,23963,3175.22,7124.58,8491.6,6263.8,0.261395,1498.56,2656.27,8135.63,4096.82,0.170964,2040.11,7675.09,3589,4434.73,0.185066
cov3,9,6,300,450,28710.5,2401.75,5352.61,6780.48,4844.95,0.168752,1306.58,2873.8,6417.07,3532.48,0.123038,1340.09,1991.65,5192.82,2841.52,0.0989715
cov3,9,7,350,450,16180.8,2241.83,7688.03,5504.1,5144.65,0.317948,1722.72,3207.15,7071.05,4000.31,0.247226,1855.37,1825.37,3808.47,2496.4,0.154282
cov3,9,8,400,450,19348.2,2578.29,4821.61,3545.19,3648.36,0.188563,1969.1,2799.61,4172.47,2980.39,0.15404,1698.68,2437.93,4264.44,2800.35,0.144734
cov3,9,9,450,450,22266.9,2633.15,5495.59,6492.46,4873.73,0.218878,1692.63,2037.24,6320.19,3350.02,0.150449,1953.63,2105.56,3663.46,2574.21,0.115607
cov3,8,9,450,400,25150.5,5351.27,9712.31,13374.6,9479.41,0.376908,1344.42,2860.75,12862.7,5689.29,0.22621,4699.56,2887.56,5769.29,4452.13,0.17702
cov3,8,8,400,400,26271.8,4245.06,5587.1,8388.43,6073.53,0.23118,2708.99,2585.67,6661.99,3985.55,0.151704,1748.88,1534.69,4212.77,2498.78,0.0951125
cov3,8,7,350,400,18565.1,2306.13,5409.6,6343.72,4686.49,0.252436,1502.05,2544.57,5525.38,3190.67,0.171864,1989.26,2636.16,3586.7,2737.37,0.147447
cov3,8,6,300,400,23525.5,4806.47,11042.3,11312,9053.58,0.384841,1326.61,2130.35,9759.68,4405.55,0.187267,2267.79,5217.3,4349.24,3944.78,0.167681
cov3,8,5,250,400,19354.1,1919.74,4696.13,5110.61,3908.82,0.201964,1938.08,3085.83,4502.14,3175.35,0.164066,1671.06,3241.57,3889.39,2934.01,0.151596
cov3,8,4,200,400,20143.2,3690.5,4989.38,4229.77,4303.21,0.213631,1791.42,3470.35,4699.27,3320.34,0.164837,1714.6,2392.95,3637.26,2581.6,0.128162
cov3,8,3,150,400,24902.8,2149.79,4148.61,4611.61,3636.67,0.146035,1711.07,3369.96,4173.93,3084.99,0.123881,1707.97,1742.05,3522.87,2324.3,0.0933349
cov3,8,2,100,400,12952.8,2495.64,4884.16,3767.51,3715.77,0.286869,1457.41,2281.41,4473.72,2737.51,0.211345,1828.7,2598.85,3088,2505.19,0.193408
cov3,8,1,50,400,39460.6,5313.89,8470.6,8479.23,7421.24,0.188067,3383.69,2250.28,8460.16,4698.05,0.119057,1296.23,3820.39,3177.21,2764.61,0.0700601
cov3,8,0,0,400,12646.9,3139,5515.56,4447.08,4367.21,0.345318,2070.63,2488.44,5199.9,3252.99,0.257216,1908.66,2366.09,3472.21,2582.32,0.204185
cov3,7,0,0,350,14802.6,4010.61,3521.82,8311.18,5281.2,0.356776,2346.73,2048.46,6719.43,3704.87,0.250285,1108.54,3549.52,3085.25,2581.1,0.174368
cov3,7,1,50,350,24252,5454.35,5590.14,11190.2,7411.57,0.305606,1827.9,3120.08,9061.82,4669.93,0.192558,1194.51,3250.54,2774.77,2406.61,0.0992333
cov3,7,2,100,350,15328.1,2599.26,3774,3668.75,3347.34,0.21838,1745.61,2636.89,5075.51,3152.67,0.205679,1956.28,1682.82,3486.32,2375.14,0.154954
cov3,7,3,150,350,26072,3761.05,5484.22,7067.06,5437.44,0.208555,1405.21,2582.31,7650.98,3879.5,0.1488,2071.65,2909.86,3446.86,2809.45,0.107758
cov3,7,4,200,350,19802,2571.54,5296.6,4877.09,4248.41,0.214545,2092.03,2892.25,4013.67,2999.32,0.151466,1451.14,3124.01,3721.1,2765.42,0.139654
cov3,7,5,250,350,18395,3488.48,4786.34,6526.75,4933.86,0.268217,700.794,2335.08,5429.66,2821.84,0.153403,2081.37,3108.94,3614.89,2935.07,0.159558
cov3,7,6,300,350,22516.2,2191.07,5147.74,5447.44,4262.08,0.189289,963.711,6503.6,6471.43,4646.25,0.206351,1439.14,2275.9,4076.6,2597.21,0.115348
cov3,7,7,350,350,16108,3084.2,4513.17,3788.19,3795.19,0.235609,1034.32,2960.74,3468.95,2488,0.154458,2086.75,2013.43,2813.2,2304.46,0.143063
cov3,7,8,400,350,16252.4,2976.9,7194.6,9154.7,6442.06,0.396377,1350.44,1301.21,7177.64,3276.43,0.201597,3234.9,1623.53,4524.87,3127.77,0.19245
cov3,7,9,450,350,21690.7,16043.6,14000.4,6315.43,12119.8,0.558756,2008.4,7128.9,9771.9,6303.07,0.290589,2844.16,5976.01,5983.71,4934.63,0.2275
cov3,6,9,450,300,22940.1,3564.86,6438.79,8081.27,6028.3,0.262785,1517.67,2754.95,7116.26,3796.3,0.165488,2262.78,2459.09,4776.02,3165.96,0.13801
cov3,6,8,400,300,20054.6,2373.33,6529.17,7736.31,5546.27,0.276558,1777.32,2465.81,5590.12,3277.75,0.163441,1801.57,2663.81,4400.14,2955.17,0.147356
cov3,6,7,350,300,15159,2651.97,4164.7,3521.31,3445.99,0.227323,2195.64,2135.58,4633.93,2988.38,0.197136,1423,2524.74,2945.06,2297.6,0.151567
cov3,6,6,300,300,26685.3,2954.12,5420.69,6117.96,4830.92,0.181033,1426.71,2260.42,6180.69,3289.27,0.123261,1071.3,1783.49,3946.07,2266.95,0.0849513
cov3,6,5,250,300,27700.2,3499.71,6233.25,5001.45,4911.47,0.177308,1799.04,3062.62,5797.42,3553.03,0.128267,1077.05,2870.34,3000.77,2316.05,0.0836114
cov3,6,4,200,300,21132.6,3234.13,6563.55,6991.51,5596.4,0.264823,1243.8,2610.41,7888.47,3914.23,0.185223,1247.91,3305.01,3291.98,2614.97,0.123741
cov3,6,3,150,300,11005.6,3252.24,4874.03,4752.6,4292.96,0.390069,1626.6,1584.84,5805.09,3005.51,0.273088,1363.83,3087.76,2998.46,2483.35,0.225644
cov3,6,2,100,300,23280.2,4159.03,5752.31,7322.42,5744.59,0.246758,1978.05,2879.79,6952.55,3936.79,0.169105,1439.29,2819.38,4024.78,2761.15,0.118605
cov3,6,1,50,300,21861.7,3771.08,6799.8,6089.27,5553.38,0.254023,1835.9,2847.46,6028.73,3570.7,0.163331,1542.26,3464.92,3865.63,2957.6,0.135287
cov3,6,0,0,300,13239.6,1441.53,3876.74,4577.7,3298.66,0.249152,1460.91,3154.45,3633.01,2749.46,0.20767,810.189,3427.62,3141.84,2459.88,0.185798
cov3,5,0,0,250,17001.6,5649.04,8372.05,5670.07,6563.72,0.386065,1160.41,2762.53,9011.09,4311.34,0.253585,2952.28,5468.77,3683.58,4034.88,0.237324
cov3,5,1,50,250,13170,2192.25,4892.64,2996.26,3360.38,0.255155,2289.15,2127.76,4275.56,2897.49,0.220007,1632.15,2388.62,2614.97,2211.91,0.167951
cov3,5,2,100,250,15869.4,2821.24,6024.07,5675.46,4840.26,0.305006,1707.19,2373.35,4693.91,2924.82,0.184306,1176.06,2795.13,2575.27,2182.15,0.137507
cov3,5,3,150,250,30381.8,2587.41,6994.19,8760.9,6114.17,0.201244,2086.11,2101.85,8034.45,4074.13,0.134098,1215.19,4464.04,4089.76,3256.33,0.10718
cov3,5,4,200,250,18154.6,3916.51,7374.31,7148.58,6146.47,0.338562,1360.22,4473.55,7660.88,4498.22,0.247772,1147.76,2707.62,3444.2,2433.19,0.134026
cov3,5,5,250,250,19285.2,3904.33,8094.23,6040.53,6013.03,0.311795,1004.62,4081.65,7023.84,4036.7,0.209316,2569.96,2931.04,4779.7,3426.9,0.177696
cov3,5,6,300,250,23138,4308.26,7640.5,7756.68,6568.48,0.283883,834.133,2365.75,7556.06,3585.31,0.154954,1737.68,3851.41,4223,3270.69,0.141356
cov3,5,7,350,250,33041.9,3871.28,5486.04,7614.8,5657.37,0.171218,1459.44,3873.51,6556.71,3963.22,0.119945,1303.01,1773.7,3537.42,2204.71,0.0667247
cov3,5,8,400,250,28078.1,5146.37,8650.82,9721.8,7839.67,0.279209,1301.11,2981.25,13944.8,6075.72,0.216386,1538.51,2882.3,7354.05,3924.95,0.139787
cov3,5,9,450,250,21398.8,3682.59,6437.66,7849.86,5990.04,0.279924,980.403,3739.01,7618.82,4112.74,0.192195,1028.99,7123.85,3372.29,3841.71,0.17953
cov3,4,9,450,200,27226.3,2943.99,6291.2,5648.25,4961.15,0.182219,1554.38,3088.09,7308.58,3983.68,0.146317,2201.19,6120.08,3455.19,3925.49,0.14418
cov3,4,8,400,200,18235.6,1916.5,3484.66,4684.33,3361.83,0.184355,1225.66,3638.84,4295.01,3053.17,0.167429,1935.22,1818.41,3868.77,2540.8,0.139332
cov3,4,7,350,200,27321.8,13278.8,10584.7,8035.98,10633.2,0.389183,1562.89,2529.48,7879.25,3990.54,0.146057,1767.62,15810.1,3292.31,6956.68,0.25462
cov3,4,6,300,200,25820.5,3869.38,8058.8,7848.56,6592.25,0.255311,1432.64,3535.29,8440.74,4469.56,0.173101,2215.28,3994.79,4201.9,3470.66,0.134415
cov3,4,5,250,200,19183.2,6763.32,9524.26,13819.6,10035.7,0.523151,1246.93,4243.12,11871.5,5787.17,0.301678,1846.12,3052.28,2249.35,2382.59,0.124201
cov3,4,4,200,200,21937.1,2179.96,4947.19,4003.09,3710.08,0.169123,1548.65,3223.57,3753.24,2841.82,0.129544,1897.35,2659.73,3471.83,2676.31,0.121999
cov3,4,3,150,200,14584.9,2027.38,4676.47,4147.56,3617.14,0.248006,1767.34,3501.23,4577.75,3282.11,0.225035,1328.35,4379.6,3001.78,2903.24,0.199059
cov3,4,2,100,200,27763.9,2150.45,5370.89,9171.45,5564.26,0.200414,1269.59,2130.17,8097.89,3832.55,0.138041,1422.02,3348.64,3109.81,2626.82,0.0946128
cov3,4,1,50,200,14923.1,3024.54,3135.75,3988.97,3383.09,0.226701,2169.74,2697.88,3261.37,2709.66,0.181575,1121.6,2622.18,2669.76,2137.85,0.143258
cov3,4,0,0,200,21107.4,4536.16,7487.55,10675.8,7566.5,0.358475,1436.43,4196.32,9703.44,5112.06,0.242192,1207.3,3413.87,3935.82,2852.33,0.135134
cov3,3,0,0,150,20255.3,3181.01,4579.96,5477.56,4412.84,0.217861,1331.62,2624.49,5868.17,3274.76,0.161674,1500.12,2589.73,3086.34,2392.06,0.118096
cov3,3,1,50,150,14738.3,1987.25,4415.32,5035.73,3812.77,0.258699,2055.11,3206.4,3883.9,3048.47,0.20684,1657.05,2863.51,3854.5,2791.69,0.189418
cov3,3,2,100,150,16544.8,2418.27,4854.37,3877.51,3716.72,0.224645,1238.19,2582.04,5199.29,3006.51,0.181719,1705.93,2569.98,2330.03,2201.98,0.133092
cov3,3,3,150,150,17865.1,4090.59,5602.85,5392.36,5028.6,0.281476,1506.69,2739.93,7502.71,3916.44,0.219223,1603.59,3105.99,3615.52,2775.03,0.155333
cov3,3,4,200,150,15927.5,8443.43,9588.91,11606.5,9879.63,0.620289,1796.23,1594.6,13272,5554.27,0.348723,1280.05,13629.8,3622.8,6177.55,0.387855
cov3,3,5,250,150,15650.7,4364.46,8664.55,5091.64,6040.21,0.385938,1135.95,3026.68,5169.1,3110.58,0.19875,2118.59,2435.47,3784.41,2779.49,0.177595
cov3,3,6,300,150,25419.9,6293.24,10817.4,12516.2,9875.61,0.388499,2207.32,2294.8,13461.2,5987.76,0.235554,1962.76,8622.63,4347.35,4977.58,0.195814
cov3,3,7,350,150,23937.1,4951.97,8024.21,5551.36,6175.85,0.258003,1750.06,4484.99,7595.23,4610.09,0.192592,1651.17,3161.29,4210.84,3007.77,0.125653
cov3,3,8,400,150,17926.1,1985.55,3912.11,4855.04,3584.24,0.199945,1422.26,3850.38,4325.87,3199.5,0.178483,1352.95,1960.66,3712.29,2341.97,0.130646
cov3,3,9,450,150,23689.9,4604.2,4555.11,4721.68,4627,0.195315,2174.78,3452.11,3974.85,3200.58,0.135103,1489.5,2487.23,4170.03,2715.59,0.114631
cov3,2,9,450,100,18858.6,2343.88,4509.36,4075.38,3642.87,0.193168,2776.29,2979.34,4417.23,3390.96,0.17981,1986.58,3411.02,3959.93,3119.18,0.165398
cov3,2,8,400,100,24005.9,4820.37,5783.33,5862.95,5488.89,0.228647,948.299,3247.16,5353.86,3183.11,0.132597,1331.57,3747.3,4307.51,3128.79,0.130334
cov3,2,7,350,100,24873.6,2721.72,4191.24,4414.59,3775.85,0.151802,2112.79,3869.67,4030.01,3337.49,0.134178,1599.95,1984.34,4008.23,2530.84,0.101748
cov3,2,6,300,100,30122.7,2135.63,4769.71,6715.96,4540.44,0.150731,1834.62,3529.3,6387.11,3917.01,0.130035,1122.34,2504.31,3166.85,2264.5,0.0751759
cov3,2,5,250,100,22872.3,5722.33,5133.75,8567.63,6474.57,0.283075,2242.71,2209.09,7941.93,4131.25,0.180622,1762.1,2641.72,4189.45,2864.42,0.125235
cov3,2,4,200,100,19898.3,2644.48,6282.5,5030.07,4652.35,0.233807,1130.77,2975.45,6095.99,3400.74,0.170906,1770.65,3989.27,3190.17,2983.36,0.149931
cov3,2,3,150,100,20419.7,2891.43,4261.83,8158.58,5103.95,0.249952,1589.51,2641.3,4991.2,3074,0.150541,1427.71,3110.22,3721.62,2753.18,0.13483
cov3,2,2,100,100,19004.8,3234.3,5631.23,5965.42,4943.65,0.260127,1563.83,2581.01,6541.07,3561.97,0.187425,1072.7,3060.49,3902.47,2678.55,0.140941
cov3,2,1,50,100,15466.4,3514.85,7013.33,6839.93,5789.37,0.374318,1368.16,2893.17,7127.44,3796.26,0.245451,1626.18,2959.99,3165.44,2583.87,0.167063
cov3,2,0,0,100,16610.7,2719.71,3747.52,3940.3,3469.18,0.208852,1736.13,3397.45,3509.93,2881.17,0.173452,2010.18,2678.79,3604.02,2764.33,0.166418
cov3,1,0,0,50,16417,2642.74,3360.96,3789.01,3264.23,0.198832,2215.74,2964.14,3537.45,2905.78,0.176998,1598.61,2465.15,3627.12,2563.62,0.156156
cov3,1,1,50,50,16747.8,2948.03,4428.21,5564.17,4313.47,0.257554,1387.52,3526.7,4746.06,3220.09,0.192269,2259.9,4076.39,3997.65,3444.65,0.205677
cov3,1,2,100,50,17317.3,2639.38,4012.91,4410.14,3687.48,0.212937,1812.1,2452.31,4449.41,2904.61,0.167729,1093.92,2094.05,3231.02,2139.66,0.123557
cov3,1,3,150,50,15892.3,1927.13,3991.71,4267.93,3395.59,0.213663,2148.55,3236.13,4598.52,3327.74,0.209393,1615.66,2510.65,3545.72,2557.34,0.160917
cov3,1,4,200,50,20901,1847.64,4848.51,5427.06,4041.07,0.193344,969.293,2914.73,3660.93,2514.99,0.120329,999.647,4534.44,2569.53,2701.2,0.129238
cov3,1,5,250,50,21699.9,2918.99,5828.65,5845.28,4864.31,0.224163,2244.87,2262.54,5486.89,3331.43,0.153523,1582.64,2598.12,3764.31,2648.36,0.122045
cov3,1,6,300,50,22344.7,2548.79,5113.93,6236.42,4633.04,0.207344,1699.92,3058.73,5662.15,3473.6,0.155455,1614.25,2203.28,3923.94,2580.49,0.115485
cov3,1,7,350,50,21026.9,2666.89,3894.66,5157.46,3906.34,0.185778,944.801,2780.77,4719.22,2814.93,0.133873,1181.93,1047.33,3019.32,1749.53,0.0832043
cov3,1,8,400,50,18793.3,3399.88,5838.57,4532.4,4590.28,0.244251,1894.76,2932.67,5351.64,3393.02,0.180544,1418.14,3254.62,3533.36,2735.37,0.145551
cov3,1,9,450,50,20556.5,3304.92,5508.9,5587.77,4800.53,0.233528,1914.57,2889.55,5727.12,3510.41,0.170769,1836.1,2486.07,3749.49,2690.55,0.130886
cov3,0,9,450,0,20542.8,3253.05,5442.15,6773.31,5156.17,0.250997,1320.75,2753.69,6212.86,3429.1,0.166925,1903.34,3550.3,3559.12,3004.25,0.146244
cov3,0,8,400,0,23447.9,5192.19,7920.78,9282.67,7465.21,0.318375,3679.14,3560.71,7340.37,4860.07,0.207271,2251.65,4526.59,3742.57,3506.94,0.149563
cov3,0,7,350,0,38016.9,4949.08,11824.3,9855.6,8876.32,0.233483,1367.46,3263.67,11393.5,5341.54,0.140504,1874.44,7702.16,2544.8,4040.46,0.106281
cov3,0,6,300,0,17718.5,1712.31,6567.26,6332.83,4870.8,0.274899,649.169,3089.25,6563.16,3433.86,0.193801,1509.02,3122.27,4298.22,2976.5,0.167989
cov3,0,5,250,0,16419.5,2428.06,4474.96,4487.75,3796.92,0.231245,1123.96,2649.42,5160.96,2978.11,0.181377,1821.59,2106.73,2858.95,2262.42,0.137789
cov3,0,4,200,0,17668.8,1455.72,3370.41,3344.09,2723.4,0.154137,1912.38,3393.77,3285.35,2863.83,0.162085,1304.33,2059.46,3348.63,2237.47,0.126634
cov3,0,3,150,0,21750,2952.08,5113.26,5530.65,4532,0.208367,1982.55,5337.8,4849.93,4056.76,0.186518,2180.61,2531.89,3523.59,2745.36,0.126223
cov3,0,2,100,0,11978.9,2768.32,4034.58,3678.38,3493.76,0.291659,2776.78,2825.95,2886.93,2829.89,0.236239,1729.16,2624.76,3657.78,2670.57,0.222939
cov3,0,1,50,0,23738.8,11807.4,10841.5,32272.4,18307.1,0.771188,5075.05,6797.25,27577.5,13149.9,0.553942,10677.4,8516.75,17269.5,12154.5,0.512011
cov3,0,0,0,0,9420.88,3207.99,6458.28,8089.62,5918.63,0.628246,1916.57,1742.96,7349.71,3669.75,0.389533,1815.99,4188.17,4116.37,3373.51,0.358089
