raman_shift_cm-1,DQ12_TBZ6_THI3_raw_l2_sg11_mean,DQ12_TBZ6_THI3_raw_l2_sg11_std,DQ12_TBZ6_THI3_preprocessed_sg11_mean,DQ12_TBZ6_THI3_preprocessed_sg11_std,DQ24_TBZ12_THI6_raw_l2_sg11_mean,DQ24_TBZ12_THI6_raw_l2_sg11_std,DQ24_TBZ12_THI6_preprocessed_sg11_mean,DQ24_TBZ12_THI6_preprocessed_sg11_std
2984.55,0.004045376472894976,0.0016569479174409379,0.0033956501119546344,0.0016068447654492596,0.0009699478561361212,0.00048703584738357415,0.0006807313823677278,0.00045412184177716884
2986.1,0.004337403688024441,0.0017170329817997375,0.0037836810916949785,0.0016823840701493372,0.0009398598777054855,0.00047605710969468807,0.0006894013719677405,0.000445539111750645
2987.65,0.004455739646478996,0.0016942643862547242,0.003951317815374937,0.0016648734632764269,0.0008472342298258166,0.00043500986148298546,0.0006129200225562926,0.00039479564859482355
2989.2,0.004353532291956634,0.001631251605046553,0.0039123186809062885,0.0016135955166671292,0.0007505202667866717,0.00039701876863402124,0.0005306576405663426,0.0003464758285509273
2990.75,0.004047678647006363,0.0015386254205500564,0.003620726770109804,0.001517319007466225,0.0006848091061289806,0.00039717049721945904,0.0004795252870278494,0.00033595570135440086
2992.3,0.0034692028739092373,0.0013158094666498022,0.003061681015220554,0.0012916472945031516,0.0007499547735942329,0.00044751888799769794,0.0005422394658407433,0.00038297664821205227
2993.85,0.0029782908468401355,0.0012200472817273263,0.002588386342985834,0.0011825756693637636,0.0008632009626029323,0.00047384341742839865,0.0006416840483708816,0.00040166297261653126
2995.4,0.002516161905332996,0.0011092756765603384,0.002106011010971532,0.0010501752769739392,0.000925617288162458,0.0004727665786888185,0.0007151083677443031,0.0004205122253254298
2996.95,0.0021960376112830013,0.001066837147881614,0.0017281187758236116,0.0009980515372229825,0.001125832993809615,0.0005238594993421914,0.0008993095026664353,0.00047541707304053885
2998.5,0.0028117755454048266,0.0011062139406775484,0.0023414096133427165,0.001022497965218585,0.0011757304961738844,0.0005365550326796073,0.000954510401600452,0.0004975540112697847
3000.05,0.002830980748901491,0.0011293760898070542,0.002366884869953566,0.001067588797752792,0.0014186114025058665,0.0006339402217306996,0.0011832745335854592,0.0006087019212325371
3001.6,0.0031159444072552524,0.0012588038353045367,0.0026780888233252013,0.0012424923954123918,0.0014106833435166939,0.0006475070730134811,0.0012040279828303996,0.0006251296995156656
3003.15,0.0037548333180992023,0.001422893688544568,0.003334796984286247,0.001409233249769739,0.0013820414564001632,0.000615750864431059,0.0011875222732338807,0.0005943887221640018
3004.7,0.0032657895993256016,0.0013924323450217532,0.0028411793975877345,0.0013820304947614035,0.0014397351334469368,0.0006605451759604229,0.0012487738326066248,0.000638539507134448
3006.25,0.003400754276027899,0.0013126230376637328,0.0030079080589477756,0.0012722454086435651,0.0013546624994481976,0.0006508078699508045,0.0011682718818844641,0.0006292000584197214
3007.8,0.003380859975606913,0.001356280905343208,0.003049197118184246,0.001310846521577618,0.0012095378787379538,0.0005784278971538821,0.0010375821553526,0.0005531285444360288
3009.35,0.0032983779391084693,0.0013977033504920292,0.002992521341152872,0.0013552844367203127,0.0010097269360283324,0.000526330346225568,0.0008443780055447788,0.0005036616929404492
3010.9,0.003421144225969105,0.001582418894809715,0.0031191510768499757,0.001541292430466246,0.0009725577358200169,0.0004920636782616095,0.0008165391943798777,0.00046930856355797127
3012.45,0.0032306280345921158,0.0015874929092987052,0.0029055619159496717,0.0015613740014559444,0.0009761494650320848,0.0004615304550096307,0.0008284338671160564,0.000440755644854303
