raman_shift_cm-1,measured_raw,preprocessed,dominant_component_fit,residual
2051.45,104.32093074756474,0.001013980746831244,0.000119337975515656,0.000894642771315588
2053.0,67.6546631860971,0.000375071159214971,0.00011106859472748807,0.00026400256448748296
2054.55,91.87186672852347,0.0007946780433878205,0.0,0.0007946780433878205
2056.1,87.03661904519825,0.0007085543063479494,9.548135465503672e-06,0.0006990061708824457
2057.65,60.69674788158399,0.0002479844804673872,9.526577127896183e-05,0.00015271870918842536
2059.2,42.3696399267687,0.0,5.978769459516742e-05,0.0
2060.75,113.35061039581099,0.0011576795217761043,0.00020662308614903503,0.0009510564356270693
2062.3,64.59053190338966,0.00030593783119321153,0.0,0.00030593783119321153
2063.85,31.909291688330246,0.0,1.2698604629167423e-06,0.0
2065.4,55.35746470565864,0.00013685208917324217,0.00026858118175566883,0.0
2066.95,14.156922624845631,0.0,0.0,0.0
2068.5,18.646340015213656,0.0,0.00015514605345609558,0.0
2070.05,44.353915326479594,0.0,0.00040606458763063245,0.0
2071.6,109.01737763082201,0.0010487051430855875,0.000444731817129125,0.0006039733259564624
2073.15,70.56761003929111,0.0003737444864150767,0.00028169009439355707,9.205439202151963e-05
2074.7,86.25793500609666,0.0006401431202770046,0.00028005051025365465,0.00036009261002335
2076.25,75.9962880846673,0.00045488228979305765,0.000462194055296262,0.0
2077.8,28.612738749871376,0.0,0.0006291965016386794,0.0
2079.35,67.05992517133001,0.00028513816801954147,0.0008744585187301145,0.0
2080.9,115.78071042847841,0.0011250466510780827,0.0008395127456808498,0.0002855339053972329
2082.45,63.1347492346825,0.00020169567274976077,0.0006497289867424183,0.0
2084.0,48.59591651275704,0.0,0.0005750316536322696,0.0
2085.55,68.95560591964988,0.0002870954826803671,0.00032821676097236286,0.0
2087.1,134.75745257517994,0.001423471533574938,9.735427893984144e-05,0.0013261172546350966
2088.65,126.90341785324384,0.0012786569822532592,0.0005888099467279259,0.0006898470355253333
2090.2,102.60210580066422,0.0008477030179006385,0.0008602667694866573,0.0
2091.75,118.74230583802327,0.0011200981764101926,0.00037561351786321337,0.0007444846585469792
2093.3,62.78462496023382,0.00013847202447437012,0.0005708973153607768,0.0
2094.85,97.44596313966784,0.0007329777973124484,0.0008025279279618731,0.0
2096.4,146.1831785345954,0.0015723265653226548,0.0009398847883161962,0.0006324417770064586
2097.95,118.61555643130103,0.0010845528692275085,0.0005922296002806892,0.0004923232689468193
2099.5,125.53712706661415,0.0011967169097867412,0.0009058841700489711,0.00029083273973777005
2101.05,109.44395883768854,0.0009086777848872871,0.0009242938764488236,0.0
2102.6,160.5338937053691,0.0017892666321620725,0.0005473564449362409,0.0012419101872258318
2104.15,135.40240436704948,0.0013442760626662222,0.0007301892357010911,0.000614086826965131
2105.7,203.385829202084,0.0025189902469445625,0.0009950053146818654,0.001523984932262697
2107.25,245.4436705814365,0.0032429642609806235,0.001281838086706417,0.0019611261742742067
2108.8,222.14096574843936,0.002830329416252836,0.0011987449022072398,0.0016315845140455962
2110.35,356.02763986105674,0.005151911362452661,0.0012253092215812403,0.003926602140871421
2111.9,371.2215061884145,0.005409321902259079,0.001234141926906289,0.00417517997535279
2113.45,335.30244865312585,0.004777996983730301,0.001755765026984102,0.003022231956746199
2115.0,472.55339307471826,0.007158902941727917,0.0017392327862209972,0.0054196701555069195
2116.55,485.75474317217186,0.007382529172415378,0.002200695285049369,0.005181833887366009
2118.1,551.4709921760648,0.00851987566587421,0.0024491098147341847,0.006070765851140025
2119.65,592.2082905754296,0.009223113154657413,0.0026641376456830682,0.006558975508974345
2121.2,681.1185419209265,0.010764588218718195,0.0027698522173519417,0.007994736001366253
2122.75,769.4996264622253,0.012297243438671134,0.0033200913532607343,0.0089771520854104
