raman_shift_cm-1,DQ12_TBZ6_THI3_raw_l2_mean,DQ12_TBZ6_THI3_raw_l2_std,DQ12_TBZ6_THI3_preprocessed_mean,DQ12_TBZ6_THI3_preprocessed_std,DQ24_TBZ12_THI6_raw_l2_mean,DQ24_TBZ12_THI6_raw_l2_std,DQ24_TBZ12_THI6_preprocessed_mean,DQ24_TBZ12_THI6_preprocessed_std
141.85,0.07692905406056637,0.006213133463382774,0.08024917417181611,0.006299065890691263,0.06878517311418107,0.005010606112126798,0.06707088658769081,0.0055345459537250695
143.4,0.07605442145300374,0.00663196938808181,0.07925336696380679,0.006816642137192823,0.06727103429729678,0.005011708420283515,0.06537555937625396,0.005564709897825203
144.95,0.07645671349309943,0.006316020453372918,0.07969469251521707,0.006422390117736248,0.06585945500489004,0.005110403925289546,0.06379582306058301,0.005654992263784067
146.5,0.07664578856568491,0.006210858428511431,0.07989689584316108,0.006278881270477301,0.06375315870155712,0.005093411264528832,0.061465361401385844,0.0056303820145816134
148.05,0.07649661068747454,0.0063467909375133046,0.0797201007466849,0.006434244781827099,0.06102037430238941,0.004976938956174149,0.058458507565141246,0.005506183849477951
149.6,0.07281147867696093,0.006015481478949776,0.07558225915642844,0.006054241749805159,0.05875962290574318,0.004833045453377492,0.0559712963035145,0.005368711582023463
151.15,0.07007796016336515,0.0060563121665057175,0.07251843515195625,0.006115823771186435,0.05767460914118083,0.0047904567630750634,0.054766908287795006,0.005338016863025098
152.7,0.06803596156052606,0.006439848675234973,0.07023648496183615,0.006592955667429875,0.05758591442447096,0.004862816487993805,0.05465067601679181,0.005435896864904932
154.25,0.06520580288028825,0.0058298497643162715,0.06707629227435156,0.005969984076090739,0.05688619275772219,0.004757691738069577,0.05387562658788856,0.005341154954396907
155.8,0.062247241188941385,0.005416336224313107,0.06377295638128207,0.0055286422320229645,0.05819624144358215,0.004825129806997867,0.05528993908946983,0.0054155570279391845
157.35,0.0593804467759177,0.005627435908524671,0.06057416806731293,0.005795542247865092,0.060871746722832444,0.005138185536965373,0.05819401706973064,0.005749368792937975
158.9,0.057874691792387675,0.005968231048461718,0.058904272282686056,0.006126541367823836,0.062198599446247185,0.005217680999026392,0.05963726751265866,0.0058160268504337115
160.45,0.05736356518193487,0.0062736106384252924,0.05835878121953709,0.006490715295889667,0.06585869352810864,0.005257591131450099,0.0636232691904399,0.00587739496978218
