raman_shift_cm-1,compound,normalized_abs_IG,within_10cm-1_of_VIP
1017.6,TBZ,0.18054534,1
1019.15,TBZ,0.14413005,1
1020.7,TBZ,0.0040345234,0
1022.25,TBZ,0.27884302,0
1023.8,TBZ,0.052293874,0
1025.35,TBZ,0.049674753,0
1026.9,TBZ,0.041873373,0
1028.45,TBZ,0.063933961,0
1030,TBZ,0.08369799,0
1031.55,TBZ,0.016430739,0
1033.1,TBZ,0.055482276,0
1034.65,TBZ,0.035409007,0
1036.2,TBZ,0.016727643,0
1037.75,TBZ,0.0080770003,0
1039.3,TBZ,0.0022211168,0
1040.85,TBZ,0.00062368368,0
1042.4,TBZ,1.4240149e-05,0
1043.95,TBZ,4.8090084e-07,0
1045.5,TBZ,3.5115459e-05,0
1047.05,TBZ,2.5561048e-05,0
1048.6,TBZ,4.2875104e-06,0
1050.15,TBZ,3.4370307e-05,0
1051.7,TBZ,0.00024650746,0
1053.25,TBZ,6.7890265e-05,0
1054.8,TBZ,0.0016167457,0
1056.35,TBZ,0.0028222855,0
1057.9,TBZ,0.0039584721,0
1059.45,TBZ,0.009685128,0
1061,TBZ,0.017604442,0
1062.55,TBZ,0.02314298,0
1064.1,TBZ,0.0031864278,0
1065.65,TBZ,0.0065301238,0
1067.2,TBZ,0.0036770848,0
1068.75,TBZ,0.060874593,0
1070.3,TBZ,0.014178215,0
1071.85,TBZ,0.0065059885,0
1073.4,TBZ,0.05175484,0
1074.95,TBZ,0.0090109427,0
1076.5,TBZ,0.0056551802,0
1078.05,TBZ,0.042287387,0
1079.6,TBZ,0.064605869,0
1081.15,TBZ,0.046371788,0
1082.7,TBZ,0.029053766,0
1084.25,TBZ,0.049553517,0
1085.8,TBZ,0.1110559,0
1087.35,TBZ,0.066261061,0
1088.9,TBZ,0.033553883,0
1090.45,TBZ,0.036185022,0
1092,TBZ,0.017812949,0
1093.55,TBZ,3.6283931e-05,0
1095.1,TBZ,0.0063039558,0
1096.65,TBZ,0.0023214861,0
1098.2,TBZ,0.00070885028,0
1099.75,TBZ,0.0071491888,0
1101.3,TBZ,0.0079649948,0
1102.85,TBZ,0.0074982685,0
1104.4,TBZ,0.0072342264,0
1105.95,TBZ,0.0072075562,0
1107.5,TBZ,0.0052502304,0
1109.05,TBZ,0.0077668275,0
1110.6,TBZ,0.011178523,0
1112.15,TBZ,0.0057528121,0
1113.7,TBZ,0.013341368,0
1115.25,TBZ,0.002856483,0
1116.8,TBZ,0.05824846,0
1118.35,TBZ,0.021198655,0
1119.9,TBZ,0.037643105,0
1121.45,TBZ,0.096024513,0
1123,TBZ,0.135738,0
1124.55,TBZ,0.077462479,0
1126.1,TBZ,0.016947543,0
1127.65,TBZ,0.087246999,0
1129.2,TBZ,0.16303027,0
1130.75,TBZ,0.28867286,0
1132.3,TBZ,0.19661526,0
1133.85,TBZ,0.22141381,0
1135.4,TBZ,0.0014806854,0
1136.95,TBZ,0.30896923,0
1138.5,TBZ,0.048100151,0
1140.05,TBZ,0.036140755,0
1141.6,TBZ,0.003047507,0
1143.15,TBZ,0.055534955,0
1144.7,TBZ,0.12950866,0
1146.25,TBZ,0.12165143,0
1147.8,TBZ,0.044637077,0
1149.35,TBZ,0.040646799,0
1150.9,TBZ,0.033439357,0
1152.45,TBZ,0.13011025,0
1154,TBZ,0.16773807,0
1155.55,TBZ,0.001935537,0
1157.1,TBZ,0.040799938,0
1158.65,TBZ,0.028000625,0
1160.2,TBZ,0.036970448,0
1161.75,TBZ,0.050997686,0
1163.3,TBZ,0.084200956,0
1164.85,TBZ,0.091458365,0
1166.4,TBZ,0.12674269,0
1167.95,TBZ,0.042852558,0
1169.5,TBZ,0.07955005,0
1171.05,TBZ,0.076880082,0
1172.6,TBZ,0.27431244,0
1174.15,TBZ,0.37227386,0
1175.7,TBZ,0.30244514,0
1177.25,TBZ,0.13509604,0
1178.8,TBZ,0.18847126,0
1180.35,TBZ,0.24292785,0
1181.9,TBZ,0.19362402,0
1183.45,TBZ,0.016066253,0
1185,TBZ,0.0011727791,0
1186.55,TBZ,0.083322763,0
1188.1,TBZ,0.0064075734,0
1189.65,TBZ,0.033559784,0
1191.2,TBZ,0.0035324099,0
1192.75,TBZ,0.010247215,0
1194.3,TBZ,0.0027354455,0
1195.85,TBZ,0.005932922,0
1197.4,TBZ,0.015532014,0
1198.95,TBZ,0.019057048,0
1200.5,TBZ,0.0064274017,0
1202.05,TBZ,0.0076778838,0
1203.6,TBZ,0.0086245174,0
1205.15,TBZ,0.01249455,0
1206.7,TBZ,0.0094422055,0
1208.25,TBZ,0.0013990758,0
1209.8,TBZ,0.0062886276,0
1211.35,TBZ,0.025492609,0
1212.9,TBZ,0.033262689,0
1214.45,TBZ,0.062698364,0
1216,TBZ,0.0097549213,0
1217.55,TBZ,0.058622658,0
1219.1,TBZ,0.18479906,0
1220.65,TBZ,0.19813269,0
1222.2,TBZ,0.080932267,0
1223.75,TBZ,0.073653512,0
1225.3,TBZ,0.31808609,0
1226.85,TBZ,0.19946323,0
1228.4,TBZ,0.27419987,0
1229.95,TBZ,0.079976805,0
1231.5,TBZ,0.14074501,0
1233.05,TBZ,0.12557493,0
1234.6,TBZ,0.12867577,0
1236.15,TBZ,0.13801579,0
1237.7,TBZ,0.11384049,0
1239.25,TBZ,0.024760908,0
1240.8,TBZ,0.11744823,0
1242.35,TBZ,0.16126405,0
1243.9,TBZ,0.1049837,0
1245.45,TBZ,0.012078616,0
1247,TBZ,0.028638966,0
1248.55,TBZ,0.033279371,0
1250.1,TBZ,0.011134892,0
1251.65,TBZ,0.056262862,0
1253.2,TBZ,0.12545156,0
1254.75,TBZ,0.075447068,0
1256.3,TBZ,0.1311048,0
1257.85,TBZ,0.034979191,0
1259.4,TBZ,0.044828929,0
1260.95,TBZ,0.063793421,0
1262.5,TBZ,0.17662533,1
1264.05,TBZ,0.067624353,1
1265.6,TBZ,0.09560179,1
1267.15,TBZ,0.059886087,1
1268.7,TBZ,0.065667294,1
1270.25,TBZ,0.086269364,1
1271.8,TBZ,0.11581009,1
1273.35,TBZ,0.070673786,1
1274.9,TBZ,0.15834659,1
1276.45,TBZ,0.094481535,1
1278,TBZ,0.082621373,1
1279.55,TBZ,0.084703922,1
1281.1,TBZ,0.04002165,1
1282.65,TBZ,0.01866032,0
1284.2,TBZ,0.030001711,0
1285.75,TBZ,0.0026265103,0
1287.3,TBZ,0.017497741,0
1288.85,TBZ,0.001341571,0
1290.4,TBZ,0.0066683101,0
1291.95,TBZ,0.025063761,0
1293.5,TBZ,0.010112421,0
1295.05,TBZ,0.0052632522,0
1296.6,TBZ,0.026167909,0
1298.15,TBZ,0.040078506,0
1299.7,TBZ,0.018197332,0
1301.25,TBZ,0.019688413,0
1302.8,TBZ,0.02236178,0
1304.35,TBZ,0.045856815,0
1305.9,TBZ,0.016439617,0
1307.45,TBZ,0.0084236311,0
1309,TBZ,0.0070710341,0
1310.55,TBZ,0.016348431,0
1312.1,TBZ,0.036430154,0
1313.65,TBZ,0.011050249,0
1315.2,TBZ,0.039791968,0
1316.75,TBZ,0.0011620547,0
1318.3,TBZ,0.025076771,0
1319.85,TBZ,0.011151855,0
1321.4,TBZ,0.00044083808,0
1322.95,TBZ,0.016233686,0
1324.5,TBZ,0.02987585,0
1326.05,TBZ,0.028512107,0
1327.6,TBZ,0.029203251,0
1329.15,TBZ,0.009103396,0
1330.7,TBZ,0.025291234,0
1332.25,TBZ,0.012786521,0
1333.8,TBZ,0.0030632275,0
1335.35,TBZ,0.0092236102,0
1336.9,TBZ,0.025534894,0
1338.45,TBZ,0.042624228,0
1340,TBZ,0.037702445,0
1341.55,TBZ,0.024186231,0
1343.1,TBZ,0.015376876,0
1344.65,TBZ,0.015002334,0
1346.2,TBZ,0.021421494,0
1347.75,TBZ,0.16796963,0
1349.3,TBZ,0.20365134,0
1350.85,TBZ,0.0076155704,0
1352.4,TBZ,0.045638513,0
1353.95,TBZ,0.14971904,0
1355.5,TBZ,0.3444193,0
1357.05,TBZ,0.093910009,0
1358.6,TBZ,0.074546851,0
1360.15,TBZ,0.25225782,0
1361.7,TBZ,0.35987985,0
1363.25,TBZ,0.48148626,0
1364.8,TBZ,0.38674241,0
1366.35,TBZ,0.5778324,0
1367.9,TBZ,0.51826853,0
1369.45,TBZ,0.81346691,0
1371,TBZ,0.16285598,0
1372.55,TBZ,0.76116598,0
1374.1,TBZ,0.86901611,0
1375.65,TBZ,0.47072095,0
1377.2,TBZ,0.99999917,0
1378.75,TBZ,0.44331506,0
1380.3,TBZ,0.64765918,0
1381.85,TBZ,0.49239796,0
1383.4,TBZ,0.65049112,0
1384.95,TBZ,0.21759671,0
1386.5,TBZ,0.39446795,0
1388.05,TBZ,0.38649404,0
1389.6,TBZ,0.44257957,0
1391.15,TBZ,0.31947517,0
1392.7,TBZ,0.14405662,0
1394.25,TBZ,0.00031414375,0
1395.8,TBZ,0.0075823255,0
1397.35,TBZ,0.0030822258,0
1398.9,TBZ,0.064174302,0
1400.45,TBZ,0.044911791,0
1402,TBZ,0.035176113,0
1403.55,TBZ,0.012110315,0
1405.1,TBZ,0.0049486733,0
1406.65,TBZ,0.0029820569,0
1408.2,TBZ,0.00068576168,0
1409.75,TBZ,4.4275017e-05,0
1411.3,TBZ,5.3627562e-05,0
1412.85,TBZ,0.0021099872,0
1414.4,TBZ,0.00014569311,0
1415.95,TBZ,8.4285886e-05,0
1417.5,TBZ,1.6264241e-05,0
1419.05,TBZ,5.8066198e-05,0
1420.6,TBZ,0.00083381595,0
1422.15,TBZ,6.9784081e-05,0
1423.7,TBZ,0.00025177063,0
1425.25,TBZ,0.00019772511,0
1426.8,TBZ,0.00095896225,0
1428.35,TBZ,0.0015517581,0
1429.9,TBZ,0.0017571779,0
1431.45,TBZ,0.0056929197,0
1433,TBZ,0.0036864087,0
1434.55,TBZ,0.003495513,0
1436.1,TBZ,0.0014838076,0
1437.65,TBZ,0.00065609149,0
1439.2,TBZ,0.0079138568,0
1440.75,TBZ,0.0090755792,0
1442.3,TBZ,0.035361208,0
1443.85,TBZ,0.0080718966,0
1445.4,TBZ,0.010701524,0
1446.95,TBZ,0.012842949,0
1448.5,TBZ,0.044701919,0
1450.05,TBZ,0.043863013,0
1451.6,TBZ,0.0081438012,0
1453.15,TBZ,0.019742936,0
1454.7,TBZ,0.0010540154,0
1456.25,TBZ,0.024944469,0
1457.8,TBZ,0.0018503804,0
1459.35,TBZ,0.028727388,0
1460.9,TBZ,0.014679971,0
1462.45,TBZ,0.016659889,0
1464,TBZ,0.0033314731,0
1465.55,TBZ,0.0044967569,0
1467.1,TBZ,0.0020130838,0
1468.65,TBZ,0.025831729,0
1470.2,TBZ,0.0069649466,0
1471.75,TBZ,0.0227648,0
1473.3,TBZ,0.0191611,0
1474.85,TBZ,0.028658697,0
1476.4,TBZ,0.0416613,0
1477.95,TBZ,0.068436995,0
1479.5,TBZ,0.047067896,0
1481.05,TBZ,0.06546738,0
1482.6,TBZ,0.10104902,0
1484.15,TBZ,0.040981729,0
1485.7,TBZ,0.0074550849,0
1487.25,TBZ,0.072512411,0
1488.8,TBZ,0.043696865,0
1490.35,TBZ,9.8605909e-05,0
1491.9,TBZ,0.081652902,0
1493.45,TBZ,0.14038502,0
1495,TBZ,0.09410841,0
1496.55,TBZ,0.21462761,0
1498.1,TBZ,0.002939516,0
1499.65,TBZ,0.27753681,0
1501.2,TBZ,0.30944577,0
1502.75,TBZ,0.17531137,0
1504.3,TBZ,0.10880715,0
1505.85,TBZ,0.23818454,0
1507.4,TBZ,0.15540214,0
1508.95,TBZ,0.17507809,0
1510.5,TBZ,0.074215479,0
1512.05,TBZ,0.36636952,0
1513.6,TBZ,0.16110958,0
1515.15,TBZ,0.24848726,0
1516.7,TBZ,0.14695963,0
1518.25,TBZ,0.027168684,0
1519.8,TBZ,0.069242515,0
1521.35,TBZ,0.39267391,0
1522.9,TBZ,0.17840318,0
1524.45,TBZ,0.096351251,0
1526,TBZ,0.081516661,0
1527.55,TBZ,0.13439405,0
1529.1,TBZ,0.11141982,0
1530.65,TBZ,0.2872203,0
1532.2,TBZ,0.087362312,0
1533.75,TBZ,0.11052752,0
1535.3,TBZ,0.032669943,0
1536.85,TBZ,0.097640313,0
1538.4,TBZ,0.12750553,0
1539.95,TBZ,0.063217714,0
1541.5,TBZ,0.071201675,0
1543.05,TBZ,0.19875042,0
1544.6,TBZ,0.038127031,0
1546.15,TBZ,0.50813639,0
1547.7,TBZ,0.06258034,0
1549.25,TBZ,0.41694906,0
1550.8,TBZ,0.052707598,0
1552.35,TBZ,0.25588417,0
1553.9,TBZ,0.18263026,0
1555.45,TBZ,0.050640892,0
1557,TBZ,0.10374369,0
1558.55,TBZ,0.068185717,0
1560.1,TBZ,0.17948057,0
1561.65,TBZ,0.11532254,0
1563.2,TBZ,0.29463717,0
1564.75,TBZ,0.15755145,0
1566.3,TBZ,0.12252584,0
1567.85,TBZ,0.25777087,0
1569.4,TBZ,0.42786756,0
1570.95,TBZ,0.35791531,0
1572.5,TBZ,0.26348937,0
1574.05,TBZ,0.2588062,0
1575.6,TBZ,0.20424557,0
1577.15,TBZ,0.20715348,0
1578.7,TBZ,0.076889575,0
1580.25,TBZ,0.31580141,0
1581.8,TBZ,0.03559193,0
1583.35,TBZ,0.19707549,0
1584.9,TBZ,0.16061693,0
1586.45,TBZ,0.18956226,0
1588,TBZ,0.039021499,0
1589.55,TBZ,0.022406012,0
1591.1,TBZ,0.23037522,0
1592.65,TBZ,0.26715335,0
1594.2,TBZ,0.16895333,0
1595.75,TBZ,0.1327786,0
1597.3,TBZ,0.081096478,0
1598.85,TBZ,0.010898916,0
1600.4,TBZ,0.091355585,0
1601.95,TBZ,0.10478324,0
1603.5,TBZ,0.044453315,0
1605.05,TBZ,0.0019285188,0
1606.6,TBZ,0.09578567,0
1608.15,TBZ,0.16947685,0
1609.7,TBZ,0.068524934,0
1611.25,TBZ,0.13238193,0
1612.8,TBZ,0.026762439,0
1614.35,TBZ,0.016428242,0
1615.9,TBZ,0.060463302,0
1617.45,TBZ,0.076035611,0
1619,TBZ,0.0085416278,0
1620.55,TBZ,0.017312136,0
1622.1,TBZ,0.079967268,0
1623.65,TBZ,0.054331135,0
1625.2,TBZ,0.0074747764,0
1626.75,TBZ,0.065333322,0
1628.3,TBZ,0.076588653,0
1629.85,TBZ,0.047931146,0
1631.4,TBZ,0.020641467,0
1632.95,TBZ,0.0033770008,0
1634.5,TBZ,0.01695602,0
1636.05,TBZ,0.023985807,0
1637.6,TBZ,0.021078859,0
1639.15,TBZ,0.002370042,0
1640.7,TBZ,0.011876565,0
1642.25,TBZ,0.0033163298,0
1643.8,TBZ,0.0006835048,0
1645.35,TBZ,0.0015445688,0
1646.9,TBZ,0.0016926329,0
1648.45,TBZ,0.0017741806,0
1650,TBZ,0.00090820191,0
1651.55,TBZ,0.0011412678,0
1653.1,TBZ,0.0021752212,0
1654.65,TBZ,0.0012569954,0
1656.2,TBZ,4.7274294e-05,0
1657.75,TBZ,0.001020157,0
1659.3,TBZ,0.00060007826,0
1660.85,TBZ,7.1627626e-05,0
1662.4,TBZ,0.00032825168,0
1663.95,TBZ,0.00023704236,0
1665.5,TBZ,0.00039701996,0
1667.05,TBZ,0.00076508097,0
1668.6,TBZ,0.0016147421,0
1670.15,TBZ,0.0014700874,0
1671.7,TBZ,0.0015303092,0
1673.25,TBZ,0.0040080179,0
1674.8,TBZ,0.0078945123,0
1676.35,TBZ,0.0035230485,0
1677.9,TBZ,0.0024002076,0
1679.45,TBZ,0.0072203795,0
1681,TBZ,0.0093491869,0
1682.55,TBZ,0.0034765345,0
1684.1,TBZ,0.0024976816,0
1685.65,TBZ,0.0098364018,0
1687.2,TBZ,0.0013562273,0
1688.75,TBZ,0.0099054435,0
1690.3,TBZ,0.0096353032,0
1691.85,TBZ,0.0016293775,0
1693.4,TBZ,0.0056576924,0
1694.95,TBZ,0.0037681872,0
1696.5,TBZ,0.00025663269,0
1698.05,TBZ,0.0010181792,0
1699.6,TBZ,0.00030537421,0
1701.15,TBZ,0.00020948901,0
1702.7,TBZ,0.0057566143,0
1704.25,TBZ,0.0045382222,0
1705.8,TBZ,0.0018141193,0
1707.35,TBZ,0.0048826193,0
1708.9,TBZ,0.010238776,0
1710.45,TBZ,0.003257182,0
1712,TBZ,0.0046392744,0
1713.55,TBZ,0.015702255,0
1715.1,TBZ,0.0072611924,0
1716.65,TBZ,0.0036203044,0
1718.2,TBZ,0.0084477868,0
1719.75,TBZ,0.0077593573,0
1721.3,TBZ,0.015128236,0
1722.85,TBZ,0.010083581,0
1724.4,TBZ,0.025510022,0
1725.95,TBZ,0.030256364,0
1727.5,TBZ,0.03704958,0
1729.05,TBZ,0.011509689,0
1730.6,TBZ,0.0061808215,0
1732.15,TBZ,0.022675583,0
1733.7,TBZ,0.0094348928,0
1735.25,TBZ,0.011113378,0
1736.8,TBZ,0.017099444,0
1738.35,TBZ,0.035167508,0
1739.9,TBZ,0.039957915,0
1741.45,TBZ,0.0093261246,0
1743,TBZ,0.003073802,0
1744.55,TBZ,0.023542963,0
1746.1,TBZ,0.045623563,0
1747.65,TBZ,0.042512655,0
1749.2,TBZ,0.011217275,0
1750.75,TBZ,0.024095198,0
1752.3,TBZ,0.01616936,0
1753.85,TBZ,0.030185955,0
1755.4,TBZ,0.029668713,0
1756.95,TBZ,0.031751979,0
1758.5,TBZ,0.04042583,0
1760.05,TBZ,0.042773522,0
1761.6,TBZ,0.063359842,0
1763.15,TBZ,0.023273159,0
1764.7,TBZ,0.014005102,0
1766.25,TBZ,0.035391137,0
1767.8,TBZ,0.055357482,0
1769.35,TBZ,0.0090478556,0
1770.9,TBZ,0.048700918,0
1772.45,TBZ,0.0015330968,0
1774,TBZ,0.030942516,0
1775.55,TBZ,0.054088928,0
1777.1,TBZ,0.0117767,0
1778.65,TBZ,0.030028591,0
1780.2,TBZ,0.044051588,0
1781.75,TBZ,0.0097627081,0
1783.3,TBZ,0.074351817,0
1784.85,TBZ,0.058353458,0
1786.4,TBZ,0.028603893,0
1787.95,TBZ,0.043253068,0
1789.5,TBZ,0.019507561,0
1791.05,TBZ,0.012282799,0
1792.6,TBZ,0.019229537,0
1794.15,TBZ,0.084396854,0
1795.7,TBZ,0.091388181,0
1797.25,TBZ,0.017165139,0
1798.8,TBZ,0.0079560885,0
1800.35,TBZ,0.088675506,0
1801.9,TBZ,0.021528894,0
1803.45,TBZ,0.052500345,0
1805,TBZ,0.026792927,0
1806.55,TBZ,0.0065298011,0
1808.1,TBZ,0.066506192,0
1809.65,TBZ,0.016251618,0
1811.2,TBZ,0.027117226,0
1812.75,TBZ,0.029544633,0
1814.3,TBZ,0.033272129,0
1815.85,TBZ,0.0062455516,0
1817.4,TBZ,0.0027289477,0
1818.95,TBZ,0.033722449,0
1820.5,TBZ,0.02871106,0
1822.05,TBZ,0.038967159,0
1823.6,TBZ,0.0057504973,0
1825.15,TBZ,0.014122305,0
1826.7,TBZ,0.025905238,0
1828.25,TBZ,0.0083856126,0
1829.8,TBZ,0.014255774,0
1831.35,TBZ,0.013805209,0
1832.9,TBZ,0.030981073,0
1834.45,TBZ,0.02656378,0
1836,TBZ,0.035296015,0
1837.55,TBZ,0.019465405,0
1839.1,TBZ,0.034948438,0
1840.65,TBZ,0.030407721,0
1842.2,TBZ,0.0096383225,0
1843.75,TBZ,0.019453252,0
1845.3,TBZ,0.0019218064,0
1846.85,TBZ,0.011322442,0
1848.4,TBZ,0.0038859302,0
1849.95,TBZ,0.0072115464,0
1851.5,TBZ,0.019251024,0
1853.05,TBZ,0.0038957093,0
1854.6,TBZ,0.010451075,0
1856.15,TBZ,0.049455978,0
1857.7,TBZ,0.011714002,0
1859.25,TBZ,0.037418429,0
1860.8,TBZ,0.0092699956,0
1862.35,TBZ,0.0055211689,0
1863.9,TBZ,0.0036413635,0
1865.45,TBZ,0.016001923,0
1867,TBZ,0.0035441855,0
1868.55,TBZ,0.0050592925,0
1870.1,TBZ,0.0034650201,0
1871.65,TBZ,0.01731875,0
1873.2,TBZ,0.022509387,0
1874.75,TBZ,0.049732175,0
1876.3,TBZ,0.030510465,0
1877.85,TBZ,0.0036562274,0
1879.4,TBZ,0.026138466,0
1880.95,TBZ,0.00075488345,0
1882.5,TBZ,0.010281928,0
1884.05,TBZ,0.014980657,0
1885.6,TBZ,0.032991368,0
1887.15,TBZ,0.0067988839,0
1888.7,TBZ,0.034906518,0
1890.25,TBZ,0.039805941,0
1891.8,TBZ,0.057277553,0
1893.35,TBZ,0.0026486875,0
1894.9,TBZ,0.018019851,0
1896.45,TBZ,0.065340526,0
1898,TBZ,0.041252401,0
1899.55,TBZ,0.02604478,0
1901.1,TBZ,0.0088587822,0
1902.65,TBZ,0.01502821,0
1904.2,TBZ,0.0049404297,0
1905.75,TBZ,0.054695144,0
1907.3,TBZ,0.033441257,0
1908.85,TBZ,0.011893799,0
1910.4,TBZ,0.019919235,0
1911.95,TBZ,0.0080116875,0
1913.5,TBZ,0.0097317696,0
1915.05,TBZ,0.045245491,0
1916.6,TBZ,0.0042750468,0
1918.15,TBZ,0.043353375,0
1919.7,TBZ,0.011594974,0
1921.25,TBZ,0.031773694,0
1922.8,TBZ,0.0043387301,0
1924.35,TBZ,0.0079791313,0
1925.9,TBZ,0.033100899,0
1927.45,TBZ,0.018790681,0
1929,TBZ,0.01993211,0
1930.55,TBZ,0.010612817,0
1932.1,TBZ,0.011828421,0
1933.65,TBZ,0.0096540833,0
1935.2,TBZ,0.019854529,0
1936.75,TBZ,0.0045699808,0
1938.3,TBZ,0.0016812517,0
1939.85,TBZ,0.00537985,0
1941.4,TBZ,0.018230399,0
1942.95,TBZ,0.009388268,0
1944.5,TBZ,0.014377533,0
1946.05,TBZ,0.012464965,0
1947.6,TBZ,0.0033649218,0
1949.15,TBZ,0.019505223,0
1950.7,TBZ,0.0077647287,0
1952.25,TBZ,0.002825944,0
1953.8,TBZ,0.018991316,0
1955.35,TBZ,0.00062970299,0
1956.9,TBZ,0.0074471696,0
1958.45,TBZ,0.0097382274,0
1960,TBZ,0.041779928,0
1961.55,TBZ,0.0050459378,0
1963.1,TBZ,0.00017491054,0
1964.65,TBZ,0.02170847,0
1966.2,TBZ,0.014270601,0
1967.75,TBZ,0.0093196761,0
1969.3,TBZ,0.0060617011,0
1970.85,TBZ,0.0019911414,0
1972.4,TBZ,0.010715835,0
1973.95,TBZ,0.027098624,0
1975.5,TBZ,0.010196114,0
1977.05,TBZ,0.012783131,0
1978.6,TBZ,0.010370643,0
1980.15,TBZ,0.0012966439,0
1981.7,TBZ,0.020641202,0
1983.25,TBZ,0.019161135,0
1984.8,TBZ,0.0070846793,0
1986.35,TBZ,0.0050818385,0
1987.9,TBZ,0.0027170493,0
1989.45,TBZ,0.0023456418,0
1991,TBZ,0.0010953191,0
1992.55,TBZ,0.0020617405,0
1994.1,TBZ,0.00071644434,0
1995.65,TBZ,0.0093787322,0
1997.2,TBZ,0.0030311616,0
1998.75,TBZ,0.025252879,0
2000.3,TBZ,0.00020145238,0
2001.85,TBZ,0.0011969147,0
2003.4,TBZ,0.0042329868,0
2004.95,TBZ,0.0027953913,0
2006.5,TBZ,0.011619884,0
2008.05,TBZ,0.0015599179,0
2009.6,TBZ,0.012417665,0
2011.15,TBZ,0.0012946612,0
2012.7,TBZ,0.0027065575,0
2014.25,TBZ,0.019808354,0
2015.8,TBZ,0.0036667075,0
2017.35,TBZ,0.0083786771,0
2018.9,TBZ,0.0059195547,0
2020.45,TBZ,0.014028976,0
2022,TBZ,0.012450702,0
2023.55,TBZ,0.0062700473,0
2025.1,TBZ,0.0051455568,0
2026.65,TBZ,0.0028505616,0
2028.2,TBZ,0.0042512449,0
2029.75,TBZ,0.001382779,0
2031.3,TBZ,0.0014886321,0
2032.85,TBZ,0.0024794885,0
2034.4,TBZ,0.0012952611,0
2035.95,TBZ,9.2147289e-05,0
2037.5,TBZ,0.0022371509,0
2039.05,TBZ,0.0018223949,0
2040.6,TBZ,0.0017198157,0
2042.15,TBZ,0.0033763268,0
2043.7,TBZ,0.003840188,0
2045.25,TBZ,0.0033950689,0
2046.8,TBZ,0.0027327288,0
2048.35,TBZ,0.010403746,0
2049.9,TBZ,0.0023683736,0
2051.45,TBZ,0.0038818619,0
2053,TBZ,0.0037407111,0
2054.55,TBZ,0.0047702896,0
2056.1,TBZ,0.00081179186,0
2057.65,TBZ,0.00036861905,0
2059.2,TBZ,0.0044826264,0
2060.75,TBZ,0.0003171986,0
2062.3,TBZ,0.0056058755,0
2063.85,TBZ,0.0029260912,0
2065.4,TBZ,0.0015736547,0
2066.95,TBZ,0.006006971,0
2068.5,TBZ,0.0027673086,0
2070.05,TBZ,0.00035272547,0
2071.6,TBZ,0.00055068231,0
2073.15,TBZ,0.0059582312,0
2074.7,TBZ,0.0056629861,0
2076.25,TBZ,0.0053767245,0
2077.8,TBZ,0.0053656958,0
2079.35,TBZ,0.0056189136,0
2080.9,TBZ,0.0031501723,0
2082.45,TBZ,0.0065806108,0
2084,TBZ,0.001561249,0
2085.55,TBZ,0.0040436685,0
2087.1,TBZ,0.010470914,0
2088.65,TBZ,0.002124568,0
2090.2,TBZ,0.029093562,0
2091.75,TBZ,0.0038383827,0
2093.3,TBZ,0.014902123,0
2094.85,TBZ,0.002278449,0
2096.4,TBZ,0.0077921995,0
2097.95,TBZ,0.0096602114,0
2099.5,TBZ,0.01648733,0
2101.05,TBZ,0.013030874,0
2102.6,TBZ,0.023384321,0
2104.15,TBZ,0.021667914,0
2105.7,TBZ,0.070252746,0
2107.25,TBZ,0.0020095324,0
2108.8,TBZ,0.10973439,0
2110.35,TBZ,0.0092960531,0
2111.9,TBZ,0.12154029,0
2113.45,TBZ,0.074586928,0
2115,TBZ,0.021139652,0
2116.55,TBZ,0.16353343,0
2118.1,TBZ,0.12569983,0
2119.65,TBZ,0.06989634,0
2121.2,TBZ,0.10408038,0
2122.75,TBZ,0.086590037,0
2124.3,TBZ,0.082317114,0
2125.85,TBZ,0.20635805,0
2127.4,TBZ,0.19593588,0
2128.95,TBZ,0.20380925,0
2130.5,TBZ,0.024147287,0
2132.05,TBZ,0.30312738,0
2133.6,TBZ,0.19146118,0
2135.15,TBZ,0.037059154,0
2136.7,TBZ,0.010662506,0
2138.25,TBZ,0.21719809,0
2139.8,TBZ,0.17678893,0
2141.35,TBZ,0.012829989,0
2142.9,TBZ,0.098863326,0
2144.45,TBZ,0.1463012,0
2146,TBZ,0.022290405,0
2147.55,TBZ,0.045736805,0
2149.1,TBZ,0.060723484,0
2150.65,TBZ,0.089807242,0
2152.2,TBZ,0.049662083,0
2153.75,TBZ,0.020463634,0
2155.3,TBZ,0.033840246,0
2156.85,TBZ,0.015585347,0
2158.4,TBZ,0.058290467,0
2159.95,TBZ,0.069869004,0
2161.5,TBZ,0.023591455,0
2163.05,TBZ,0.02453313,0
2164.6,TBZ,0.068874277,0
2166.15,TBZ,0.026074538,0
2167.7,TBZ,0.0052207718,0
2169.25,TBZ,0.016911248,0
2170.8,TBZ,0.01618848,0
2172.35,TBZ,0.027126685,0
2173.9,TBZ,0.020529496,0
2175.45,TBZ,0.0056532477,0
2177,TBZ,0.0017743218,0
2178.55,TBZ,0.011752727,0
2180.1,TBZ,0.0082489802,0
2181.65,TBZ,0.011867515,0
2183.2,TBZ,0.0023022532,0
2184.75,TBZ,0.0009318837,0
2186.3,TBZ,0.0038606552,0
2187.85,TBZ,0.0059002098,0
2189.4,TBZ,0.0072152978,0
2190.95,TBZ,5.7582667e-05,0
2192.5,TBZ,0.0034817755,0
2194.05,TBZ,0.0054733986,0
2195.6,TBZ,0.0072050807,0
2197.15,TBZ,0.006247717,0
2198.7,TBZ,0.0033333586,0
