raman_shift_cm-1,DQ12_TBZ3_THI3_raw_sg11_mean,DQ12_TBZ3_THI3_raw_sg11_std,DQ12_TBZ3_THI3_preprocessed_sg11_mean,DQ12_TBZ3_THI3_preprocessed_sg11_std,DQ6_TBZ24_THI6_raw_sg11_mean,DQ6_TBZ24_THI6_raw_sg11_std,DQ6_TBZ24_THI6_preprocessed_sg11_mean,DQ6_TBZ24_THI6_preprocessed_sg11_std
816.1,0.007077699232340044,0.003634312896787347,0.005488662598503596,0.0037578277077732845,0.00036042030851942184,0.0011038008014429427,0.00017701920914133527,0.0008813284296896657
817.65,0.008435119019416492,0.003897364821828107,0.006863840410296153,0.0041505527777790496,0.0004574008906378272,0.0009747452393423934,0.00019019351790508995,0.0007397198102839994
819.2,0.009487028304084537,0.004028082728543409,0.00787848862179382,0.004343525889982114,0.00077815661898107,0.0010133351462868828,0.0003896005744373817,0.000795734274306065
820.75,0.009853477366961625,0.003954351615810243,0.008279225700067368,0.004314255912139539,0.0013422419140080013,0.0012495801402315357,0.0007681759344090211,0.0010872716861570282
822.3,0.0109942162385216,0.004083800832970121,0.009434615070733373,0.0045102883240094975,0.001913117737696533,0.0014819191692324743,0.0011510007312530417,0.0013637903626647335
823.85,0.01203501361165673,0.004255942139036184,0.01049555382127339,0.004710730810716849,0.0025299523443159232,0.0016440824721276628,0.0016040141129637377,0.0015751867813668247
825.4,0.012174136158173483,0.004304932072659338,0.01066455861981366,0.004708381030611449,0.0030764313096299477,0.0017376668280792863,0.002041091472396537,0.001727799503400795
826.95,0.011959255542423703,0.004073207724603567,0.010386832194574697,0.004445835672594045,0.003504572647142874,0.001734184471282011,0.002411110994882229,0.0017573092868318865
828.5,0.012322492294036926,0.003893353133514865,0.010740916100799558,0.004292169272780942,0.0038969731152139805,0.0017048198152573568,0.0028176964185711285,0.001754517270233825
830.05,0.013959074189617518,0.0037994307647684486,0.012526069046634473,0.004241732389445527,0.004425235781309041,0.0017196755679142295,0.0033775967337795233,0.0017821994266569057
