raman_shift_cm-1,observed_normalized,fitted_THI_component,residual_after_THI
551.05,0.1160393521606394,0.11290794673395718,0.003131405426682221
552.6,0.11297301474087226,0.11003760948096418,0.002935405259908083
554.15,0.10706015157953785,0.1044855110232269,0.0025746405563109587
555.7,0.10015566570396092,0.09797357650107211,0.002182089202888815
557.25,0.09209412338967153,0.09031838288933018,0.0017757405003413496
558.8,0.08530340233010103,0.08376742140568515,0.0015359809244158834
560.35,0.07944047329451334,0.07805930717059903,0.0013811661239143125
561.9,0.07447077265105431,0.0731965909894509,0.0012741816616034102
563.45,0.07120404811641069,0.06994138705365609,0.0012626610627546053
565.0,0.06887594762864968,0.06760271891099971,0.0012732287176499685
566.55,0.06718157450740833,0.06587820962104085,0.0013033648863674807
568.1,0.06461564244113178,0.06329917476912827,0.0013164676720035101
569.65,0.06312329563672993,0.06182153184141559,0.0013017637953143396
571.2,0.060787784252409494,0.0595413919135708,0.0012463923388386922
572.75,0.05629995025323804,0.055185421438542784,0.0011145288146952592
574.3,0.0509465351178607,0.05004997871460615,0.0008965564032545545
575.85,0.04544288860904035,0.04479232111116193,0.0006505674978784168
577.4,0.03976561328996736,0.03939101897968125,0.00037459431028610823
578.95,0.033745611081973936,0.03370040147478427,4.520960718966405e-05
580.5,0.027656323222821348,0.027903007215849866,0.0
582.05,0.02231155615908938,0.022817275409069512,0.0
