raman_shift_cm-1,measured_raw,preprocessed,dominant_component_fit,residual
1074.95,215.85585011946398,0.010907536114830212,0.0006224985141797322,0.01028503760065048
1076.5,196.91876837296684,0.009972331475199528,0.0010808314829929173,0.008891499992206611
1078.05,287.0105813438421,0.014269010756692617,0.001348702927126787,0.01292030782956583
1079.6,217.29222679186665,0.01088440045361982,0.0014509761161005076,0.009433424337519312
1081.15,269.23390605615407,0.01333859850858934,0.0018487245627207018,0.011489873945868638
1082.7,335.67948420516666,0.01648462369259264,0.0021022183618497297,0.01438240533074291
1084.25,364.9945701888772,0.017842396407434548,0.002522725727030537,0.015319670680404011
1085.8,333.774135138748,0.016287790108696625,0.002761479441799669,0.013526310666896956
1087.35,357.1646552795552,0.017351788390751466,0.0029027940987953883,0.014448994291956077
1088.9,367.80371251102963,0.017798834610581255,0.003128177075886704,0.014670657534694551
1090.45,266.4872772718513,0.01286390675882755,0.003078616825422484,0.009785289933405068
1092.0,184.16899219416527,0.008837256608647476,0.0030070458287019485,0.005830210779945527
1093.55,210.40718855257418,0.01002077349556913,0.0031170063952674705,0.006903767100301659
1095.1,181.61554459404832,0.008556925463215192,0.0028974835053807084,0.005659441957834483
1096.65,73.33566887809064,0.0032709791894533894,0.003134248302345405,0.00013673088710798456
1098.2,68.13912697271724,0.002932571251463971,0.003542245216636455,0.0
1099.75,81.91389153125104,0.003501594997670351,0.0038232287099625043,0.0
1101.3,50.370163570993434,0.0018900742322862805,0.0038766185841434724,0.0
1102.85,-15.81809130830145,0.0,0.004249306974630373,0.0
1104.4,93.04632104271316,0.0037363565168453752,0.004641045272912063,0.0
1105.95,27.299553480844473,0.0004712598898975788,0.004828574482459473,0.0
1107.5,-26.600597590714827,0.0,0.0054747899539696965,0.0
1109.05,4.037317698662751,0.0,0.005983558924077428,0.0
1110.6,98.69982632780196,0.003559938933052606,0.00560754483421893,0.0
1112.15,82.28032999990639,0.0026514128603296826,0.005545016320021712,0.0
1113.7,105.32513927844187,0.0036356113371693024,0.005603059071058597,0.0
1115.25,94.45719508201213,0.002988108223564617,0.00548872003835379,0.0
1116.8,65.786873908922,0.0014828705923061929,0.005097972880459682,0.0
1118.35,50.95213882948032,0.0006397093456034716,0.004629235925021578,0.0
1119.9,70.95556945046403,0.0014675806837131456,0.00438799248667077,0.0
1121.45,112.61624943327674,0.0033334882337532953,0.003562682050374821,0.0
1123.0,105.42397456165376,0.0028507098703132263,0.0033196283406010806,0.0
1124.55,101.57260407175507,0.0025264271751312983,0.0031896859574000735,0.0
1126.1,136.54242577478487,0.004065010328591922,0.0030274850174298916,0.0010375253111620302
1127.65,205.24519435932604,0.0072221811488230635,0.0029755934962738756,0.004246587652549188
1129.2,150.6344514852382,0.004454578192676551,0.003076677129691186,0.0013779010629853647
1130.75,195.91669227306244,0.006483714603354184,0.003965578072255245,0.002518136531098939
1132.3,267.0580230335571,0.009753610717604121,0.004726293064904702,0.00502731765269942
1133.85,361.34404096004135,0.014134010064170881,0.005437514716461122,0.008696495347709759
1135.4,441.49159607789767,0.01783419772766754,0.006326747454973649,0.01150745027269389
1136.95,391.0423385509986,0.01526039644357838,0.006861457115355784,0.008398939328222596
